HRU,sol_pfas_ugha,kf,nf
891,51060000.0,216.4,0.48
892,50025000.0,216.4,0.48
893,40500000.0,216.4,0.48
894,40500000.0,216.4,0.48
895,54510000.0,216.4,0.48
896,54510000.0,216.4,0.48
897,52500000.0,450.2,0.43
898,52500000.0,450.2,0.43
899,52500000.0,450.2,0.43
900,38610000.0,450.2,0.43
901,38610000.0,450.2,0.43
902,33750000.0,216.4,0.48
903,33750000.0,216.4,0.48
904,33750000.0,216.4,0.48
905,32175000.0,216.4,0.48
906,32175000.0,216.4,0.48
907,34730.0,216.4,0.48
908,34730.0,216.4,0.48
909,34730.0,216.4,0.48
910,13340000.0,450.2,0.43
911,13340000.0,450.2,0.43
912,13340000.0,450.2,0.43
913,10872000.0,216.4,0.48
914,15360000.0,450.2,0.43
915,15360000.0,450.2,0.43
916,15360000.0,450.2,0.43
917,13892000.0,216.4,0.48
918,13892000.0,216.4,0.48
919,13892000.0,216.4,0.48
920,11520000.0,450.2,0.43
921,11520000.0,450.2,0.43
922,11520000.0,450.2,0.43
923,13616000.0,216.4,0.48
924,13616000.0,216.4,0.48
925,13616000.0,216.4,0.48
926,13616000.0,216.4,0.48
927,13616000.0,216.4,0.48
928,13616000.0,216.4,0.48
929,8580000.0,216.4,0.48
930,8580000.0,216.4,0.48
931,8580000.0,216.4,0.48
932,13616000.0,216.4,0.48
933,13616000.0,216.4,0.48
934,13616000.0,216.4,0.48
935,14720000.0,450.2,0.43
936,14720000.0,450.2,0.43
937,12800000.0,450.2,0.43
938,12800000.0,450.2,0.43
939,12880000.0,216.4,0.48
940,12880000.0,216.4,0.48
941,14076000.0,216.4,0.48
942,14076000.0,216.4,0.48
943,14076000.0,216.4,0.48
944,13020000.0,216.4,0.48
945,13020000.0,216.4,0.48
946,13020000.0,216.4,0.48
947,52095000.0,216.4,0.48
948,52095000.0,216.4,0.48
949,52095000.0,216.4,0.48
950,55200000.0,450.2,0.43
951,55200000.0,450.2,0.43
952,8250000.0,366.7,0.33
953,8250000.0,366.7,0.33
954,8250000.0,366.7,0.33
955,33600.0,216.4,0.48
956,33600.0,216.4,0.48
957,33600.0,216.4,0.48
958,32200.0,216.4,0.48
959,32200.0,216.4,0.48
960,32200.0,216.4,0.48
961,34730.0,216.4,0.48
962,34730.0,216.4,0.48
963,52095000.0,216.4,0.48
964,52095000.0,216.4,0.48
965,13616000.0,216.4,0.48
966,13892000.0,216.4,0.48
967,13892000.0,216.4,0.48
968,13892000.0,216.4,0.48
969,8580000.0,216.4,0.48
970,8580000.0,216.4,0.48
971,8580000.0,216.4,0.48
972,8580000.0,216.4,0.48
973,8580000.0,216.4,0.48
974,8580000.0,216.4,0.48
975,13020000.0,216.4,0.48
976,13020000.0,216.4,0.48
977,13020000.0,216.4,0.48
978,13616000.0,216.4,0.48
979,13616000.0,216.4,0.48
980,13616000.0,216.4,0.48
981,11520000.0,450.2,0.43
982,11520000.0,450.2,0.43
983,11520000.0,450.2,0.43
984,22500.0,216.4,0.48
985,50025000.0,450.2,0.43
986,50025000.0,450.2,0.43
987,60480000.0,216.4,0.48
988,60480000.0,216.4,0.48
989,13340000.0,450.2,0.43
990,13340000.0,450.2,0.43
991,13340000.0,450.2,0.43
992,16128000.0,216.4,0.48
993,16128000.0,216.4,0.48
994,16128000.0,216.4,0.48
995,14000000.0,450.2,0.43
996,14000000.0,450.2,0.43
997,15360000.0,450.2,0.43
998,15360000.0,450.2,0.43
999,8904000.0,450.2,0.43
1000,8904000.0,450.2,0.43
1001,13340000.0,450.2,0.43
1002,13340000.0,450.2,0.43
1003,14784000.0,216.4,0.48
1004,14784000.0,216.4,0.48
1005,35190.0,216.4,0.48
1006,35190.0,216.4,0.48
1007,25740.0,450.2,0.43
1008,25740.0,450.2,0.43
1009,35000.0,450.2,0.43
1010,35000.0,450.2,0.43
1011,35000.0,450.2,0.43
1012,28600.0,450.2,0.43
1013,28600.0,450.2,0.43
1014,28600.0,450.2,0.43
1015,34730.0,216.4,0.48
1016,34730.0,216.4,0.48
1017,34730.0,216.4,0.48
1018,35190.0,216.4,0.48
1019,35190.0,216.4,0.48
1020,35190.0,216.4,0.48
1021,29000.0,450.2,0.43
1022,29000.0,450.2,0.43
1023,29000.0,450.2,0.43
1024,34040.0,216.4,0.48
1025,34040.0,216.4,0.48
1026,34040.0,216.4,0.48
1027,42050.0,450.2,0.43
1028,42050.0,450.2,0.43
1029,40320.0,216.4,0.48
1030,40320.0,216.4,0.48
1031,40320.0,216.4,0.48
1032,32200.0,216.4,0.48
1033,32200.0,216.4,0.48
1034,33350.0,450.2,0.43
1035,33350.0,450.2,0.43
1036,33350.0,450.2,0.43
1037,33350.0,450.2,0.43
1038,33350.0,450.2,0.43
1039,25740.0,450.2,0.43
1040,25740.0,450.2,0.43
1041,25740.0,450.2,0.43
1042,13340000.0,450.2,0.43
1043,13340000.0,450.2,0.43
1044,13340000.0,450.2,0.43
1045,8580000.0,216.4,0.48
1046,8580000.0,216.4,0.48
1047,8580000.0,216.4,0.48
1048,8580000.0,216.4,0.48
1049,8580000.0,216.4,0.48
1050,13340000.0,450.2,0.43
1051,13340000.0,450.2,0.43
1052,13340000.0,450.2,0.43
1053,16128000.0,216.4,0.48
1054,16128000.0,216.4,0.48
1055,16128000.0,216.4,0.48
1056,16576000.0,450.2,0.43
1057,16576000.0,450.2,0.43
1058,10640000.0,450.2,0.43
1059,10640000.0,450.2,0.43
1060,10640000.0,450.2,0.43
1061,14784000.0,216.4,0.48
1062,14784000.0,216.4,0.48
1063,14784000.0,216.4,0.48
1064,9000000.0,216.4,0.48
1065,9000000.0,216.4,0.48
1066,9000000.0,216.4,0.48
1067,13020000.0,216.4,0.48
1068,13020000.0,216.4,0.48
1069,13020000.0,216.4,0.48
1070,15272000.0,450.2,0.43
1071,15272000.0,450.2,0.43
1072,15272000.0,450.2,0.43
1073,14000000.0,450.2,0.43
1074,14076000.0,216.4,0.48
1075,14076000.0,216.4,0.48
1076,11600000.0,450.2,0.43
1077,11600000.0,450.2,0.43
1078,13020000.0,216.4,0.48
1079,13020000.0,216.4,0.48
1080,13892000.0,216.4,0.48
1081,13892000.0,216.4,0.48
1082,13892000.0,216.4,0.48
1083,13440000.0,216.4,0.48
1084,13440000.0,216.4,0.48
1085,12800000.0,450.2,0.43
1086,12800000.0,450.2,0.43
1087,13800000.0,450.2,0.43
1088,13800000.0,450.2,0.43
1089,15960000.0,216.4,0.48
1090,15960000.0,216.4,0.48
1091,15360000.0,450.2,0.43
1092,15360000.0,450.2,0.43
1093,15360000.0,450.2,0.43
1094,13800000.0,450.2,0.43
1095,13800000.0,450.2,0.43
1096,8580000.0,216.4,0.48
1097,8580000.0,216.4,0.48
1098,10872000.0,216.4,0.48
1099,10872000.0,216.4,0.48
1100,10872000.0,216.4,0.48
1101,13340000.0,450.2,0.43
1102,13340000.0,450.2,0.43
1103,13340000.0,450.2,0.43
1104,12880000.0,216.4,0.48
1105,12880000.0,216.4,0.48
1106,91200000.0,216.4,0.48
1107,91200000.0,216.4,0.48
1108,91200000.0,216.4,0.48
1109,14720000.0,216.4,0.48
1110,14720000.0,216.4,0.48
1111,15360000.0,450.2,0.43
1112,15360000.0,450.2,0.43
1113,13340000.0,450.2,0.43
1114,13340000.0,450.2,0.43
1115,13340000.0,450.2,0.43
1116,13616000.0,216.4,0.48
1117,13616000.0,216.4,0.48
1118,14536000.0,216.4,0.48
1119,14536000.0,216.4,0.48
1120,14536000.0,216.4,0.48
1121,60480000.0,216.4,0.48
1122,60480000.0,216.4,0.48
1123,48825000.0,216.4,0.48
1124,48825000.0,216.4,0.48
1125,48825000.0,216.4,0.48
1126,50025000.0,450.2,0.43
1127,50025000.0,450.2,0.43
1128,50025000.0,450.2,0.43
1129,51060000.0,216.4,0.48
1130,51060000.0,216.4,0.48
1131,51060000.0,216.4,0.48
1132,50400000.0,216.4,0.48
1133,50400000.0,216.4,0.48
1134,50400000.0,216.4,0.48
1135,50025000.0,450.2,0.43
1136,50025000.0,450.2,0.43
1137,42900000.0,450.2,0.43
1138,42900000.0,450.2,0.43
1139,52095000.0,216.4,0.48
1140,52095000.0,216.4,0.48
1141,52095000.0,216.4,0.48
1142,55200000.0,216.4,0.48
1143,55200000.0,216.4,0.48
1144,22500.0,216.4,0.48
1145,22500.0,216.4,0.48
1146,22500.0,216.4,0.48
1147,22500.0,216.4,0.48
1148,40320.0,216.4,0.48
1149,40320.0,216.4,0.48
1150,40320.0,216.4,0.48
1151,9000000.0,216.4,0.48
1152,16576000.0,450.2,0.43
1153,10872000.0,216.4,0.48
1154,10872000.0,216.4,0.48
1155,10872000.0,216.4,0.48
1156,22500.0,216.4,0.48
1157,35000.0,450.2,0.43
1158,35000.0,450.2,0.43
1159,35000.0,450.2,0.43
1160,36960.0,216.4,0.48
1161,36960.0,216.4,0.48
1162,36960.0,216.4,0.48
1163,33600.0,216.4,0.48
1164,33600.0,216.4,0.48
1165,33600.0,216.4,0.48
1166,25740.0,450.2,0.43
1167,25740.0,450.2,0.43
1168,25740.0,450.2,0.43
1169,32550.0,216.4,0.48
1170,32550.0,216.4,0.48
1171,32550.0,216.4,0.48
1172,34500.0,450.2,0.43
1173,34500.0,450.2,0.43
1174,36800.0,216.4,0.48
1175,36800.0,216.4,0.48
1176,34500.0,450.2,0.43
1177,34500.0,450.2,0.43
1178,34500.0,450.2,0.43
1179,27180.0,216.4,0.48
1180,27180.0,216.4,0.48
1181,27180.0,216.4,0.48
1182,33350.0,450.2,0.43
1183,33350.0,450.2,0.43
1184,33350.0,450.2,0.43
1185,40320.0,216.4,0.48
1186,40320.0,216.4,0.48
1187,40320.0,216.4,0.48
1188,34040.0,216.4,0.48
1189,34040.0,216.4,0.48
1190,34040.0,216.4,0.48
1191,32000.0,450.2,0.43
1192,32000.0,450.2,0.43
1193,32000.0,450.2,0.43
1194,33350.0,450.2,0.43
1195,33350.0,450.2,0.43
1196,33350.0,450.2,0.43
1197,37000.0,450.2,0.43
1198,37000.0,450.2,0.43
1199,37000.0,450.2,0.43
1200,22500.0,216.4,0.48
1201,22500.0,216.4,0.48
1202,22500.0,216.4,0.48
1203,21450.0,216.4,0.48
1204,21450.0,216.4,0.48
1205,21450.0,216.4,0.48
1206,20670.0,450.2,0.43
1207,20670.0,450.2,0.43
1208,20670.0,450.2,0.43
1209,36340.0,216.4,0.48
1210,36340.0,216.4,0.48
1211,36340.0,216.4,0.48
1212,35190.0,216.4,0.48
1213,35190.0,216.4,0.48
1214,35190.0,216.4,0.48
1215,34800.0,450.2,0.43
1216,34800.0,450.2,0.43
1217,34800.0,450.2,0.43
1218,5680.0,216.4,0.48
1219,5680.0,216.4,0.48
1220,5680.0,216.4,0.48
1221,34730.0,216.4,0.48
1222,34730.0,216.4,0.48
1223,34730.0,216.4,0.48
1224,32550.0,216.4,0.48
1225,32550.0,216.4,0.48
1226,34040.0,216.4,0.48
1227,34040.0,216.4,0.48
1228,34040.0,216.4,0.48
1229,28800.0,450.2,0.43
1230,28800.0,450.2,0.43
1231,28800.0,450.2,0.43
1232,35000.0,450.2,0.43
1233,35000.0,450.2,0.43
1234,35000.0,450.2,0.43
1235,50025000.0,450.2,0.43
1236,50025000.0,450.2,0.43
1237,50025000.0,450.2,0.43
1238,52095000.0,216.4,0.48
1239,52095000.0,216.4,0.48
1240,52095000.0,216.4,0.48
1241,50025000.0,450.2,0.43
1242,50025000.0,450.2,0.43
1243,50025000.0,450.2,0.43
1244,50025000.0,450.2,0.43
1245,50025000.0,450.2,0.43
1246,50025000.0,450.2,0.43
1247,33750000.0,216.4,0.48
1248,33750000.0,216.4,0.48
1249,33750000.0,216.4,0.48
1250,48825000.0,216.4,0.48
1251,48825000.0,216.4,0.48
1252,40770000.0,216.4,0.48
1253,40770000.0,216.4,0.48
1254,40770000.0,216.4,0.48
1255,40500000.0,216.4,0.48
1256,40500000.0,216.4,0.48
1257,40500000.0,216.4,0.48
1258,51750000.0,450.2,0.43
1259,51750000.0,450.2,0.43
1260,51750000.0,450.2,0.43
1261,16128000.0,216.4,0.48
1262,16128000.0,216.4,0.48
1263,16128000.0,216.4,0.48
1264,14784000.0,216.4,0.48
1265,14784000.0,216.4,0.48
1266,9000000.0,216.4,0.48
1267,9000000.0,216.4,0.48
1268,9000000.0,216.4,0.48
1269,13800000.0,450.2,0.43
1270,13800000.0,450.2,0.43
1271,13340000.0,450.2,0.43
1272,13340000.0,450.2,0.43
1273,10872000.0,216.4,0.48
1274,10872000.0,216.4,0.48
1275,10872000.0,216.4,0.48
1276,33600.0,216.4,0.48
1277,33600.0,216.4,0.48
1278,33600.0,216.4,0.48
1279,52095000.0,216.4,0.48
1280,52095000.0,216.4,0.48
1281,32175000.0,216.4,0.48
1282,32175000.0,216.4,0.48
1283,52095000.0,216.4,0.48
1284,52095000.0,216.4,0.48
1285,21450.0,216.4,0.48
1286,21450.0,216.4,0.48
1287,21450.0,216.4,0.48
1288,39900.0,216.4,0.48
1289,39900.0,216.4,0.48
1290,39900.0,216.4,0.48
1291,41440.0,450.2,0.43
1292,41440.0,450.2,0.43
1293,22500.0,216.4,0.48
1294,22500.0,216.4,0.48
1295,41440.0,450.2,0.43
1296,41440.0,450.2,0.43
1297,22500.0,216.4,0.48
1298,22500.0,216.4,0.48
1299,22500.0,216.4,0.48
1300,34040.0,216.4,0.48
1301,34040.0,216.4,0.48
1302,34040.0,216.4,0.48
1303,34040.0,216.4,0.48
1304,22500.0,216.4,0.48
1305,17760000.0,450.2,0.43
1306,17760000.0,450.2,0.43
1307,13020000.0,216.4,0.48
1308,13616000.0,216.4,0.48
1309,13616000.0,216.4,0.48
1310,13616000.0,216.4,0.48
1311,34040.0,216.4,0.48
1312,41440.0,450.2,0.43
1313,21450.0,216.4,0.48
1314,21450.0,216.4,0.48
1315,21450.0,216.4,0.48
1316,21450.0,216.4,0.48
1317,21450.0,216.4,0.48
1318,21450.0,216.4,0.48
1319,33350.0,450.2,0.43
1320,33350.0,450.2,0.43
1321,35190.0,216.4,0.48
1322,35190.0,216.4,0.48
1323,35190.0,216.4,0.48
1324,32550.0,216.4,0.48
1325,8580000.0,216.4,0.48
1326,22500.0,216.4,0.48
1327,48825000.0,216.4,0.48
1328,48825000.0,216.4,0.48
1329,27180.0,216.4,0.48
1330,27180.0,216.4,0.48
1331,13340000.0,450.2,0.43
1332,13340000.0,450.2,0.43
1333,12880000.0,216.4,0.48
1334,12880000.0,216.4,0.48
1335,13020000.0,216.4,0.48
1336,13020000.0,216.4,0.48
1337,13020000.0,216.4,0.48
1338,14720000.0,450.2,0.43
1339,14720000.0,450.2,0.43
1340,14720000.0,450.2,0.43
1341,10640000.0,450.2,0.43
1342,10640000.0,450.2,0.43
1343,13616000.0,216.4,0.48
1344,13616000.0,216.4,0.48
1345,13616000.0,216.4,0.48
1346,16128000.0,216.4,0.48
1347,16128000.0,216.4,0.48
1348,16128000.0,216.4,0.48
1349,13616000.0,216.4,0.48
1350,13616000.0,216.4,0.48
1351,13616000.0,216.4,0.48
1352,14784000.0,216.4,0.48
1353,14784000.0,216.4,0.48
1354,14784000.0,216.4,0.48
1355,14720000.0,216.4,0.48
1356,14720000.0,216.4,0.48
1357,13800000.0,450.2,0.43
1358,13800000.0,450.2,0.43
1359,13800000.0,450.2,0.43
1360,15960000.0,216.4,0.48
1361,15960000.0,216.4,0.48
1362,16576000.0,450.2,0.43
1363,16576000.0,450.2,0.43
1364,16576000.0,450.2,0.43
1365,13340000.0,450.2,0.43
1366,13340000.0,450.2,0.43
1367,13340000.0,450.2,0.43
1368,13248000.0,450.2,0.43
1369,13248000.0,450.2,0.43
1370,13248000.0,450.2,0.43
1371,14720000.0,216.4,0.48
1372,14720000.0,216.4,0.48
1373,15360000.0,450.2,0.43
1374,15360000.0,450.2,0.43
1375,34500.0,450.2,0.43
1376,34500.0,450.2,0.43
1377,32200.0,216.4,0.48
1378,32200.0,216.4,0.48
1379,34040.0,216.4,0.48
1380,34040.0,216.4,0.48
1381,40320.0,216.4,0.48
1382,40320.0,216.4,0.48
1383,34040.0,216.4,0.48
1384,34040.0,216.4,0.48
1385,34040.0,216.4,0.48
1386,27180.0,216.4,0.48
1387,27180.0,216.4,0.48
1388,27180.0,216.4,0.48
1389,36960.0,216.4,0.48
1390,36960.0,216.4,0.48
1391,36960.0,216.4,0.48
1392,20670.0,450.2,0.43
1393,20670.0,450.2,0.43
1394,20670.0,450.2,0.43
1395,34500.0,450.2,0.43
1396,34500.0,450.2,0.43
1397,33350.0,450.2,0.43
1398,33350.0,450.2,0.43
1399,32000.0,450.2,0.43
1400,32000.0,450.2,0.43
1401,50025000.0,450.2,0.43
1402,50025000.0,450.2,0.43
1403,52095000.0,216.4,0.48
1404,52095000.0,216.4,0.48
1405,52095000.0,216.4,0.48
1406,55440000.0,216.4,0.48
1407,55440000.0,216.4,0.48
1408,55440000.0,216.4,0.48
1409,50025000.0,450.2,0.43
1410,50025000.0,450.2,0.43
1411,50025000.0,450.2,0.43
1412,36960.0,216.4,0.48
1413,36960.0,216.4,0.48
1414,36960.0,216.4,0.48
1415,22500.0,216.4,0.48
1416,32550.0,216.4,0.48
1417,32550.0,216.4,0.48
1418,32550.0,216.4,0.48
1419,16576000.0,450.2,0.43
1420,16576000.0,450.2,0.43
1421,16576000.0,450.2,0.43
1422,8268000.0,450.2,0.43
1423,8268000.0,450.2,0.43
1424,8268000.0,450.2,0.43
1425,14784000.0,216.4,0.48
1426,14784000.0,216.4,0.48
1427,14784000.0,216.4,0.48
1428,54510000.0,216.4,0.48
1429,54510000.0,216.4,0.48
1430,54510000.0,216.4,0.48
1431,55440000.0,216.4,0.48
1432,55440000.0,216.4,0.48
1433,55440000.0,216.4,0.48
1434,62160000.0,450.2,0.43
1435,62160000.0,450.2,0.43
1436,62160000.0,450.2,0.43
1437,50025000.0,450.2,0.43
1438,50025000.0,450.2,0.43
1439,33350.0,450.2,0.43
1440,33350.0,450.2,0.43
1441,33350.0,450.2,0.43
1442,21450.0,216.4,0.48
1443,32550.0,216.4,0.48
1444,32550.0,216.4,0.48
1445,32550.0,216.4,0.48
1446,35190.0,216.4,0.48
1447,22260.0,450.2,0.43
1448,22260.0,450.2,0.43
1449,22260.0,450.2,0.43
1450,34040.0,216.4,0.48
1451,34040.0,216.4,0.48
1452,34040.0,216.4,0.48
1453,21450.0,216.4,0.48
1454,228000.0,216.4,0.48
1455,228000.0,216.4,0.48
1456,14076000.0,216.4,0.48
1457,14076000.0,216.4,0.48
1458,14076000.0,216.4,0.48
1459,12800000.0,450.2,0.43
1460,12800000.0,450.2,0.43
1461,14720000.0,450.2,0.43
1462,14720000.0,450.2,0.43
1463,14720000.0,450.2,0.43
1464,13020000.0,216.4,0.48
1465,13020000.0,216.4,0.48
1466,13020000.0,216.4,0.48
1467,14784000.0,216.4,0.48
1468,14784000.0,216.4,0.48
1469,14784000.0,216.4,0.48
1470,14720000.0,216.4,0.48
1471,14720000.0,216.4,0.48
1472,14720000.0,216.4,0.48
1473,13616000.0,216.4,0.48
1474,13616000.0,216.4,0.48
1475,13020000.0,216.4,0.48
1476,13020000.0,216.4,0.48
1477,8904000.0,450.2,0.43
1478,8904000.0,450.2,0.43
1479,8904000.0,450.2,0.43
1480,48825000.0,216.4,0.48
1481,48825000.0,216.4,0.48
1482,48825000.0,216.4,0.48
1483,55440000.0,216.4,0.48
1484,55440000.0,216.4,0.48
1485,55440000.0,216.4,0.48
1486,48000000.0,450.2,0.43
1487,48000000.0,450.2,0.43
1488,48000000.0,450.2,0.43
1489,54510000.0,216.4,0.48
1490,55440000.0,216.4,0.48
1491,55440000.0,216.4,0.48
1492,55440000.0,216.4,0.48
1493,48825000.0,216.4,0.48
1494,48825000.0,216.4,0.48
1495,48825000.0,216.4,0.48
1496,27180.0,216.4,0.48
1497,27180.0,216.4,0.48
1498,27180.0,216.4,0.48
1499,13616000.0,216.4,0.48
1500,13616000.0,216.4,0.48
1501,13616000.0,216.4,0.48
1502,14784000.0,216.4,0.48
1503,14784000.0,216.4,0.48
1504,14784000.0,216.4,0.48
1505,22500.0,216.4,0.48
1506,32550.0,216.4,0.48
1507,32550.0,216.4,0.48
1508,32550.0,216.4,0.48
1509,21450.0,216.4,0.48
1510,21450.0,216.4,0.48
1511,21450.0,216.4,0.48
1512,32000.0,450.2,0.43
1513,32000.0,450.2,0.43
1514,35190.0,216.4,0.48
1515,35190.0,216.4,0.48
1516,35190.0,216.4,0.48
1517,27180.0,216.4,0.48
1518,27180.0,216.4,0.48
1519,21450.0,216.4,0.48
1520,28800.0,450.2,0.43
1521,28800.0,450.2,0.43
1522,28800.0,450.2,0.43
1523,34040.0,216.4,0.48
1524,34040.0,216.4,0.48
1525,34040.0,216.4,0.48
1526,34730.0,216.4,0.48
1527,34730.0,216.4,0.48
1528,34730.0,216.4,0.48
1529,25740.0,450.2,0.43
1530,25740.0,450.2,0.43
1531,25740.0,450.2,0.43
1532,34040.0,216.4,0.48
1533,34040.0,216.4,0.48
1534,34040.0,216.4,0.48
1535,36960.0,216.4,0.48
1536,36960.0,216.4,0.48
1537,36960.0,216.4,0.48
1538,34040.0,216.4,0.48
1539,34040.0,216.4,0.48
1540,34040.0,216.4,0.48
1541,18000.0,366.7,0.33
1542,40770000.0,216.4,0.48
1543,40770000.0,216.4,0.48
1544,40770000.0,216.4,0.48
1545,48825000.0,216.4,0.48
1546,48825000.0,216.4,0.48
1547,48825000.0,216.4,0.48
1548,52095000.0,216.4,0.48
1549,52095000.0,216.4,0.48
1550,52095000.0,216.4,0.48
1551,33750000.0,216.4,0.48
1552,33750000.0,216.4,0.48
1553,33750000.0,216.4,0.48
1554,22500.0,216.4,0.48
1555,10296000.0,450.2,0.43
1556,10296000.0,450.2,0.43
1557,10296000.0,450.2,0.43
1558,13020000.0,216.4,0.48
1559,13020000.0,216.4,0.48
1560,8904000.0,450.2,0.43
1561,8904000.0,450.2,0.43
1562,14784000.0,216.4,0.48
1563,14784000.0,216.4,0.48
1564,38610000.0,450.2,0.43
1565,38610000.0,450.2,0.43
1566,38610000.0,450.2,0.43
1567,52095000.0,216.4,0.48
1568,52095000.0,216.4,0.48
1569,52095000.0,216.4,0.48
1570,31005000.0,450.2,0.43
1571,51060000.0,216.4,0.48
1572,51060000.0,216.4,0.48
1573,51060000.0,216.4,0.48
1574,27000000.0,366.7,0.33
1575,27000000.0,366.7,0.33
1576,27180.0,216.4,0.48
1577,27180.0,216.4,0.48
1578,27180.0,216.4,0.48
1579,13020000.0,216.4,0.48
1580,13020000.0,216.4,0.48
1581,13020000.0,216.4,0.48
1582,14784000.0,216.4,0.48
1583,14784000.0,216.4,0.48
1584,27000000.0,366.7,0.33
1585,27000000.0,366.7,0.33
1586,13020000.0,216.4,0.48
1587,13020000.0,216.4,0.48
1588,13020000.0,216.4,0.48
1589,14720000.0,216.4,0.48
1590,14720000.0,216.4,0.48
1591,2200000.0,366.7,0.33
1592,2200000.0,366.7,0.33
1593,2200000.0,366.7,0.33
1594,13616000.0,216.4,0.48
1595,13616000.0,216.4,0.48
1596,13616000.0,216.4,0.48
1597,13616000.0,216.4,0.48
1598,13616000.0,216.4,0.48
1599,13616000.0,216.4,0.48
1600,48000000.0,450.2,0.43
1601,48000000.0,450.2,0.43
1602,48000000.0,450.2,0.43
1603,21450.0,216.4,0.48
1604,21450.0,216.4,0.48
1605,21450.0,216.4,0.48
1606,34040.0,216.4,0.48
1607,34040.0,216.4,0.48
1608,34040.0,216.4,0.48
1609,34040.0,216.4,0.48
1610,34040.0,216.4,0.48
1611,27180.0,216.4,0.48
1612,27180.0,216.4,0.48
1613,22500.0,216.4,0.48
1614,48825000.0,216.4,0.48
1615,48825000.0,216.4,0.48
1616,48825000.0,216.4,0.48
1617,48300000.0,216.4,0.48
1618,48300000.0,216.4,0.48
1619,22500.0,216.4,0.48
1620,22500.0,216.4,0.48
1621,22500.0,216.4,0.48
1622,34040.0,216.4,0.48
1623,34040.0,216.4,0.48
1624,34040.0,216.4,0.48
1625,34040.0,216.4,0.48
1626,5680.0,216.4,0.48
1627,5680.0,216.4,0.48
1628,5680.0,216.4,0.48
1629,33350.0,450.2,0.43
1630,33350.0,450.2,0.43
1631,33350.0,450.2,0.43
1632,40320.0,216.4,0.48
1633,40320.0,216.4,0.48
1634,40320.0,216.4,0.48
1635,43200000.0,450.2,0.43
1636,43200000.0,450.2,0.43
1637,43200000.0,450.2,0.43
1638,40500000.0,216.4,0.48
1639,40500000.0,216.4,0.48
1640,40500000.0,216.4,0.48
1641,50025000.0,450.2,0.43
1642,50025000.0,450.2,0.43
1643,50025000.0,450.2,0.43
1644,50400000.0,216.4,0.48
1645,50400000.0,216.4,0.48
1646,50400000.0,216.4,0.48
1647,55200000.0,216.4,0.48
1648,55200000.0,216.4,0.48
1649,55200000.0,216.4,0.48
1650,22500.0,216.4,0.48
1651,14720000.0,216.4,0.48
1652,13800000.0,450.2,0.43
1653,13800000.0,450.2,0.43
1654,13340000.0,450.2,0.43
1655,13020000.0,216.4,0.48
1656,13020000.0,216.4,0.48
1657,13616000.0,216.4,0.48
1658,13616000.0,216.4,0.48
1659,13616000.0,216.4,0.48
1660,13892000.0,216.4,0.48
1661,13892000.0,216.4,0.48
1662,13892000.0,216.4,0.48
1663,11520000.0,450.2,0.43
1664,11520000.0,450.2,0.43
1665,11520000.0,450.2,0.43
1666,32550.0,216.4,0.48
1667,32550.0,216.4,0.48
1668,32550.0,216.4,0.48
1669,32200.0,216.4,0.48
1670,32200.0,216.4,0.48
1671,32200.0,216.4,0.48
1672,34040.0,216.4,0.48
1673,34040.0,216.4,0.48
1674,34040.0,216.4,0.48
1675,34730.0,216.4,0.48
1676,34730.0,216.4,0.48
1677,5680.0,216.4,0.48
1678,5680.0,216.4,0.48
1679,5680.0,216.4,0.48
1680,34040.0,216.4,0.48
1681,34040.0,216.4,0.48
1682,34040.0,216.4,0.48
1683,32000.0,450.2,0.43
1684,32000.0,450.2,0.43
1685,32000.0,450.2,0.43
1686,26600.0,450.2,0.43
1687,26600.0,450.2,0.43
1688,26600.0,450.2,0.43
1689,33350.0,450.2,0.43
1690,33350.0,450.2,0.43
1691,33350.0,450.2,0.43
1692,32550.0,216.4,0.48
1693,32550.0,216.4,0.48
1694,32550.0,216.4,0.48
1695,35000.0,450.2,0.43
1696,35000.0,450.2,0.43
1697,35000.0,450.2,0.43
1698,41440.0,450.2,0.43
1699,41440.0,450.2,0.43
1700,34040.0,216.4,0.48
1701,34040.0,216.4,0.48
1702,34040.0,216.4,0.48
1703,35190.0,216.4,0.48
1704,35190.0,216.4,0.48
1705,35190.0,216.4,0.48
1706,34040.0,216.4,0.48
1707,34040.0,216.4,0.48
1708,34040.0,216.4,0.48
1709,36960.0,216.4,0.48
1710,36960.0,216.4,0.48
1711,36960.0,216.4,0.48
1712,28800.0,450.2,0.43
1713,28800.0,450.2,0.43
1714,28800.0,450.2,0.43
1715,25740.0,450.2,0.43
1716,25740.0,450.2,0.43
1717,25740.0,450.2,0.43
1718,36800.0,216.4,0.48
1719,36800.0,216.4,0.48
1720,36800.0,216.4,0.48
1721,38400.0,450.2,0.43
1722,38400.0,450.2,0.43
1723,38400.0,450.2,0.43
