reach,PFOS,PFOA,PFHxS,PFBS,PFHxA,tot,PFOS_f,PFOA_f,PFHxS_f,PFBS_f,PFHxA_f
175,0.9483547472382068,0.8538841731870608,0.8445945869082041,0.7238022597987294,0.328864861363053,3.699500628495254,0.2563466917490276,0.2308106576898656,0.22829961979266836,0.19564863814961178,0.08889439261882663
176,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
177,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
178,0.9342697940609772,0.8104660933781029,0.8013521326887875,0.7024972614368541,0.4524247794046932,3.701010060969415,0.2524364372617408,0.21898510947733427,0.21652254911160312,0.18981230795488493,0.12224359619443684
179,0.8933212573254522,0.7908786888206745,0.7829948455764622,0.6969554232516583,0.4714253476144749,3.635575562588722,0.24571659753630873,0.2175387844937342,0.21537025763781084,0.19170428760264555,0.12967007272950068
180,0.916320672622142,0.8113093926101339,0.8033130992898917,0.7158687851068498,0.4836197321220118,3.7304316817510292,0.24563395091906087,0.21748405059366024,0.2153405202994695,0.19189971729245764,0.12964176089535173
181,0.9210697832948316,0.8237617014525342,0.8162076095815071,0.7294729648753442,0.3079425327243231,3.5984545919285402,0.25596259721070913,0.22892096604477394,0.2268217060213263,0.20271840209171393,0.08557632863147668
182,0.8915863767860661,0.8080085824080018,0.8006843830551702,0.7159637282096,0.4714682959935903,3.6877113664524286,0.2417722777593005,0.2191084122685297,0.21712230255846382,0.1941485265693003,0.12784848084440564
183,0.8859047892142452,0.8203996408965298,0.8151776958804962,0.7546443384315178,0.5623856778657009,3.83851214228849,0.23079379623534965,0.21372855171103203,0.21236814308850765,0.19659813762673287,0.14651137133837777
184,0.8850334056076046,0.7723643563383806,0.763772088995492,0.665895091607114,0.3760863751161348,3.463151317664726,0.25555724380082845,0.22302356596396192,0.2205425114114041,0.19228010286773745,0.10859657595606811
185,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
186,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
187,0.8946013615578209,0.7810532380558258,0.7717529656202443,0.6707540582494824,0.4223801507179139,3.5405417742012872,0.2526735789636699,0.22060274609583558,0.21797595250640547,0.1894495534940548,0.1192981689400343
188,0.8874350648447543,0.8070434888954816,0.8011351790089252,0.7357668896906115,0.5298472213498562,3.761227843789629,0.23594291590445587,0.21456915731069992,0.21299831126469077,0.19561880328666525,0.1408708122334881
189,0.8848043395697259,0.8125936643121139,0.80674507721271,0.7352207480695203,0.5005421931586572,3.739906022322727,0.23658464525271797,0.2172764929016692,0.21571266026403207,0.19658802752826926,0.13383817405331155
190,0.9124643430752536,0.8568340572164369,0.8515721722475751,0.7891827321414561,0.5797958392819801,3.989849143962702,0.22869645195883212,0.2147534972626641,0.21343467923747036,0.19779763686945892,0.14531773467157438
191,0.941037447205716,0.848944670067271,0.84143378934757,0.7591530338343934,0.5352175842731804,3.9257865247281307,0.23970672915560148,0.21624830202046258,0.21433508522367783,0.193376035363249,0.13633384823700911
192,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
193,0.934659396151884,0.8231354958021645,0.8140510466348758,0.7165876376503578,0.5094273294898388,3.797860905729121,0.24610153435107077,0.21673660943202375,0.2143446184158218,0.1886819068516639,0.1341353309494198
194,0.8823160370032991,0.768790304993847,0.7602735209474606,0.6659308167933684,0.4137325331359355,3.4910432128739104,0.2527370711853651,0.22021792860047712,0.21777831856787164,0.19075410305367094,0.1185125785926153
195,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
196,0.9341243135831688,0.8464291479329334,0.8383402424981905,0.7437044847715731,0.399405581922772,3.7620037707086382,0.24830499130712205,0.22499423167071783,0.22284407289157893,0.19768839429724536,0.10616830983333572
197,0.9294197372043802,0.8637932027890343,0.8576315654376896,0.7838379888954478,0.3244019690813945,3.7590844634079468,0.24724630325592045,0.22978818677724744,0.2281490543205751,0.2085183231517039,0.08629813249455297
198,0.9184817017379826,0.7977642998756962,0.7872237832523862,0.6644710918479126,0.381364545990721,3.5493054227046987,0.2587778712596862,0.22476631477596848,0.22179657411744894,0.18721158444053027,0.1074476554063661
199,0.9351861382442228,0.8472200329852194,0.8404044878985364,0.7661774869147137,0.5273433448198208,3.916331490862513,0.23879136391446326,0.216330010613742,0.21458972251438552,0.19563652584117047,0.13465237711623881
200,0.9175772266662732,0.8049880994023595,0.7959772257197961,0.6942954981576667,0.3408571945896129,3.5536952445357084,0.2582036903916208,0.2265214217904978,0.22398578689146734,0.19537283035883304,0.095916270567581
201,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
202,0.8946258530479997,0.7967248980326469,0.7892609821113078,0.7079867818165438,0.4919610847872542,3.6805595997957523,0.24306788921381567,0.21646841368276173,0.21444048403810845,0.19235846142956972,0.13366475163574446
203,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
204,0.9181496203152464,0.819618993189873,0.8117725284392248,0.7316130009425452,0.5075802246196264,3.7887343675065153,0.24233676242642194,0.21633055096688922,0.21425955205550018,0.1931022156678782,0.13397091888331059
205,0.9274694464215256,0.7627776804654577,0.7504968964112381,0.6164274746060915,0.2993237835169014,3.3564952814212146,0.2763207955498196,0.22725420908158725,0.2235953974270034,0.1836521201200922,0.08917747782149751
206,0.931813142243897,0.8107978804095022,0.8018601104053242,0.7068706008281447,0.4620989505940836,3.713440684480952,0.2509298576218248,0.21834141145648372,0.2159345411807499,0.19035462281174093,0.12443956692920051
207,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
208,0.9243167043440668,0.8089206475136783,0.8003036109814742,0.710234863324904,0.3483507136307272,3.5921265397948505,0.2573174118740414,0.2251926925602895,0.22279382480417304,0.19771988972456025,0.09697618103693581
209,0.9042496451779516,0.806313995252845,0.7985462250859359,0.712604312911929,0.4736173491806856,3.6953315276093472,0.2447005467363156,0.2181980126082167,0.2160959630062059,0.19283907481311705,0.12816640283614472
210,0.934052232250132,0.8262375834020165,0.8173054171149422,0.7167950711460979,0.4431085181517706,3.7374988220649588,0.2499137195002701,0.2210669816199493,0.21867710359929504,0.19178469486448438,0.11855750041600127
211,0.9238385029933432,0.8387405828655964,0.8317632437904385,0.7538094815909923,0.4638857985093683,3.812037609749739,0.24234768844633553,0.2200242150603178,0.2181938713466796,0.19774450274651934,0.12168972240014769
212,0.892834242686379,0.8018405297608447,0.7948754465735525,0.7171715645677205,0.493303961277497,3.700025744865994,0.24130487306074552,0.21671214879340941,0.2148297069760905,0.19382880391111837,0.13332446725863614
213,0.9344655588601836,0.8066914770119386,0.7974347047088103,0.6978553173401082,0.460486792029943,3.6969338499509834,0.2527677250358627,0.2182055480983611,0.2157016427868687,0.1887659735511256,0.12455911052778196
214,0.8999957458758225,0.8134079119455003,0.8065475691913117,0.7316279132564684,0.5233660385158607,3.7749451787849635,0.23841293138076855,0.2154754237271628,0.21365808799663524,0.19381153330866555,0.13864202358676792
215,0.9344904602142536,0.8224569247840362,0.8137011690350355,0.7051187024322959,0.3282919230937227,3.6040591795593437,0.2592883228761273,0.2282029466798587,0.22577353159182142,0.19564570593940925,0.09108949291278337
216,0.917471268196915,0.8196139237622148,0.8111718619793044,0.7164373465289462,0.4680107733193414,3.732705173786722,0.2457925888816359,0.21957638913408745,0.21731474204709122,0.19193515511490053,0.12538112482228483
217,0.9099847245933218,0.8158015991208144,0.8083627310116759,0.7253727534490637,0.4892241805466524,3.748745988721528,0.24274376747080237,0.21761986583653145,0.21563550409756085,0.19349744037910788,0.13050342221599745
218,0.948354779784251,0.8538843355430402,0.8445947603154956,0.7238026007467394,0.3288653594508085,3.699501835840335,0.25634661688682037,0.23081062624992102,0.22829959215945286,0.1956486664595286,0.08889449824427709
219,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
220,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
221,0.9342698510751306,0.8104662485664076,0.8013522934172536,0.7024974832663337,0.4524250721524351,3.7010109484775606,0.25243639213211455,0.21898509889569473,0.2165225406174213,0.18981232237513682,0.12224364597963258
222,0.9007914140862938,0.8000068345460011,0.7920880209320895,0.7058034431794515,0.4805549462846811,3.6792446590285173,0.24483052842812103,0.2174377919073308,0.21528549861134694,0.1918337888858456,0.13061239216735557
223,0.9144651182399822,0.8110408270094832,0.803105543842365,0.7160606375973516,0.4837696929195586,3.7284418196087405,0.24526736971745086,0.21752808981597388,0.2153997789689641,0.19205359027769256,0.1297511712199186
224,0.9208101247010678,0.8231226160817678,0.8155572368247018,0.7291584834771715,0.321226699561125,3.6098751606458337,0.25508087779310573,0.2280196902805096,0.22592394488201428,0.20198994453501257,0.08898554250935789
225,0.8951982290089833,0.8125354298371246,0.805422271110351,0.7239228617038126,0.4885578296863392,3.7256366213466108,0.2402806070457346,0.21809304353021905,0.21618379701755122,0.1943084995342768,0.1311340528722183
226,0.8789430572541613,0.8103964780619864,0.8051778046836174,0.745079812416936,0.5553860816579654,3.7949832340746665,0.23160657189793216,0.21354415239191063,0.2121690018164058,0.1963328337598333,0.14634744013391818
227,0.9058353733299476,0.7900120275291691,0.7812592454533814,0.6850235544732605,0.4118957964817817,3.5740259972675403,0.2534495759187226,0.22104260800933154,0.21859361013341247,0.1916671996781734,0.11524700626036002
228,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
229,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
230,0.8898095083791852,0.7786282106592217,0.7695923228222442,0.6707185139847894,0.4231081209303143,3.531856676775755,0.25193817015006836,0.2204586091443649,0.2179002131889474,0.18990536008870293,0.11979764742791638
231,0.8918847076428478,0.8123272230514549,0.8064100081204967,0.7412077803644561,0.5358380257845505,3.787667744963806,0.23547068214436806,0.21446633594816994,0.2129041041661384,0.19568975693551466,0.14146912080580892
232,0.8789786238169415,0.8039724609034395,0.7981806242516947,0.727994221591207,0.4977859992676197,3.7069119298309023,0.23711883110668824,0.2168846943553132,0.2153222518799105,0.19638832412843857,0.13428589852964948
233,0.9124644098578432,0.856834278589005,0.8515724092604131,0.7891831294060784,0.5797966281939053,3.9898508553072447,0.22869637060345138,0.21475346063356124,0.21343464709405446,0.19779765159800844,0.14531787007092453
234,0.941037462607413,0.8489447217069457,0.8414338433106842,0.7591531122643764,0.5352176995585602,3.9257868394479796,0.23970671386216577,0.21624829783838165,0.21433508178681487,0.19337603983896487,0.1363338666736728
235,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
236,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
237,0.8897924028806281,0.7806470653905024,0.7722436190826212,0.6787979947934475,0.4221387495716145,3.5436198317188135,0.2510970265252859,0.22029650539907206,0.21792507541872758,0.19155497119571097,0.11912642146120353
238,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
239,0.9326634833042472,0.8448599271944545,0.836795871393324,0.7424802346766621,0.3993852978620645,3.7561848144307524,0.24830074380820685,0.22492501539024845,0.22277814131468393,0.1976687174241677,0.10632738206269307
240,0.929419745732167,0.8637932380650718,0.8576316029240237,0.7838380618019513,0.3244021945623008,3.759084843085515,0.24724628055196674,0.22978817295223827,0.22814904124911065,0.2085183214855467,0.08629818376113758
241,0.9253730159587056,0.8025807020947147,0.792149585509983,0.6712361858070167,0.37878045434615,3.57011994371657,0.25919941922045703,0.22480496866982325,0.22188318543867708,0.18801502369364256,0.10609740297740013
242,0.9351861841162886,0.8472201619909574,0.8404046224109144,0.766177682812438,0.5273437514870802,3.9163324028176785,0.23879132002264453,0.21632999317969256,0.21458970689164933,0.19563653030605807,0.13465244959995554
243,0.9175358349763958,0.8063618927923322,0.797522579187631,0.6981501057051341,0.3474135308713601,3.566983943532853,0.25723015564450213,0.2260626640202047,0.2235845722360442,0.19572560929827576,0.09739699880097324
244,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
245,0.901701556002036,0.8045850525621302,0.7970543848807073,0.714771507742472,0.4944151241743482,3.7125276253616937,0.24288076668902567,0.21672163381780718,0.2146931862367096,0.19252961321003914,0.13317480004641843
246,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
247,0.9181496430153376,0.8196190758766158,0.8117726132142036,0.7316131104078207,0.5075804171000362,3.7887348596140145,0.24233673694149083,0.21633054469272528,0.21425954660150187,0.1931022194787089,0.133970952285573
248,0.9274694490471534,0.7627776892874428,0.7504969054795555,0.6164274863475594,0.2993237975230862,3.3564953276847973,0.2763207925234599,0.22725420857760656,0.22359539704684295,0.18365212108689313,0.08917748076519746
249,0.9310237013880688,0.8094255045644378,0.8003995719617356,0.7046088550193994,0.4608095763974619,3.7062672093311035,0.25120253041768603,0.21839372577524452,0.2159584095681513,0.1901128049390063,0.12433252929991183
250,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
251,0.922922764098732,0.8109699760615126,0.8024719474190599,0.7130909805883356,0.3559703839213661,3.605426052089006,0.25598160959756333,0.22493041442123923,0.22257340348281524,0.1977827225648315,0.09873184993355076
252,0.9042497428549564,0.8063142824626607,0.7985465249418356,0.7126047492421614,0.473618018618883,3.6953333181204973,0.2447004546033405,0.21819798460636952,0.2160959394450481,0.1928390994522256,0.12816652189301622
253,0.9342980944691586,0.825962051896027,0.8170631557592709,0.7170887467690574,0.4434424545795432,3.7378545034730566,0.24995571486291085,0.2209722318320785,0.21859148209222437,0.19184501325633965,0.11863555795644672
254,0.920936897518904,0.8362696881478153,0.8293810037285159,0.7523948518081386,0.4664829782551941,3.8054654194585678,0.24200374882132883,0.21975490405764814,0.2179446959332817,0.19771427903690883,0.12258237215083251
255,0.8947314509026291,0.8066944003167655,0.7998013093600462,0.7222232126151303,0.4972806155392936,3.7207309887338647,0.2404719539283594,0.2168107296010877,0.21495811220477734,0.19410788224195086,0.13365132202382474
256,0.9344655897800423,0.8066915624824224,0.7974347931665068,0.6978554367375868,0.4604869331955675,3.6969343153621255,0.2527677015783032,0.2182055437475103,0.2157016395592616,0.18876598208351716,0.1245591330314078
257,0.8991469917788627,0.81433917445341,0.8075745998568247,0.7323960939840782,0.5201968166083051,3.773653676681481,0.23826961051962905,0.2157959484956057,0.2140033688960559,0.19408142790361757,0.13784964418509166
258,0.9344905285835022,0.8224571240534239,0.8137013791904952,0.7051190952363461,0.3282923743649884,3.604060501428756,0.25928824674642464,0.22820291827159328,0.2257735070951001,0.19564574317129696,0.09108958471558501
259,0.9190015772080355,0.8228087282835693,0.8143015247956226,0.718532363470617,0.4679677083199562,3.7426119020778006,0.24555086160492084,0.21984879806179405,0.21757573216275605,0.19198687501413292,0.12503773315639613
260,0.9099847850148632,0.8158017899674385,0.8083629304204676,0.7253730498265532,0.4892246375570506,3.7487471927863734,0.24274370562142086,0.2176198468483729,0.2156354880307697,0.19349745728983048,0.13050350220960596
261,0.946189255429148,0.8556547687408201,0.846957868902586,0.73512726604297,0.3535742151708801,3.737503374286405,0.253160776238711,0.22893752407760404,0.2266105964557943,0.19668939193488397,0.09460171129300651
262,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
263,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
264,0.9342698914630476,0.8104663584993541,0.8013524072747663,0.7024976404068549,0.4524252795304169,3.7010115771744396,0.2524363601630022,0.21898509139982472,0.21652253460027374,0.1898123325902107,0.12224368124668872
265,0.9132562028715456,0.8108658649778221,0.8029703313734013,0.7161856513225003,0.4838674226207213,3.7271454731659905,0.24502832246464162,0.21755680609081227,0.21543841987238704,0.19215393026077482,0.1298225213113843
266,0.9216585516234238,0.8230053463592589,0.8153659865300171,0.7281725309622382,0.3216941856986117,3.6098966011735496,0.25531439081213564,0.22798585036804273,0.2258696235966836,0.20171561997801127,0.0891145152451268
267,0.8972112774587899,0.8175066961432309,0.8105652725601271,0.7301560384909564,0.4937479288229718,3.7491872134760764,0.2393082090523125,0.2180490462585558,0.21619759868129065,0.19475048775011394,0.13169465825772705
268,0.9035436377620876,0.7882090643489587,0.7795017390875683,0.683733294432526,0.4124757338476907,3.5674634694788314,0.2532734099430276,0.22094383617167287,0.2185030752960857,0.1916581067422709,0.11562157184694284
269,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
270,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
271,0.8895167912286974,0.778420665899019,0.7694045532084431,0.6707812972649908,0.423482488711443,3.5316057963125935,0.25187318249320356,0.22041550240736965,0.21786252418426508,0.18993662825147822,0.11991216266368344
272,0.9049721072557392,0.8291087154390677,0.8231656819942682,0.7575923655508359,0.554570202903639,3.86940907314355,0.23387863370065703,0.21427269636432902,0.21273679428407383,0.19579019721876023,0.14332167843217986
273,0.8789786530590833,0.8039725214148266,0.7981806885116305,0.7279943318651741,0.4977861922360303,3.706912387086745,0.2371188097461,0.21688468392603877,0.2153222426545989,0.19638832965170333,0.13428593402155897
274,0.9130834138291692,0.857107240129443,0.8518452321450252,0.7901105959864098,0.5854597797313911,3.997606261821438,0.22840754041973585,0.21440511746119723,0.21308882775185994,0.1976459271470147,0.1464525872201923
275,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
276,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
277,0.9335653829505264,0.8091664182202238,0.7983260153463897,0.6764874321245508,0.462870130845006,3.6804153794866967,0.2536576137992146,0.21985736249506635,0.21691193330947642,0.18380735932553888,0.12576573107070374
278,0.8881366442529111,0.778727966270378,0.7703409120853504,0.6770339209969773,0.4193118460270078,3.5335512896326247,0.25134392328156885,0.22038111306185132,0.21800756489527026,0.19160155478240334,0.11866584397890619
279,0.9000212833867979,0.8019686868749734,0.7935521134186998,0.6945029098746818,0.389162757146495,3.5792077507016478,0.25145824050318477,0.22406318457422872,0.2217116660141162,0.19403816661341755,0.10872874229505279
