reach,row,col,Channel,d,gwf_q_m3d,gain_m3d,c_PFOS,load_PFOS,c_PFOA,load_PFOA,c_PFHxS,load_PFHxS,c_PFBS,load_PFBS,c_PFHxA,load_PFHxA
117,55,27,257,120.74070904136836,115.60147489223294,115.60147489223294,0.9999708084278645,0.042193306610755474,0.9996304509600853,0.042178945384533435,0.9995836906531596,0.04217697235497027,0.9988951971418647,0.042147921689114076,0.9943520817811248,0.041956227033861995
118,146,87,272,149.873914399498,367.6774317301242,367.6774317301242,0.9992261201236985,0.13409840615112942,0.9950135923872784,0.1335330753977145,0.9945227967127032,0.13346720950772129,0.9879180904730172,0.13258084298666933,0.952492338170163,0.1278266268739747
119,39,37,69,166.08891447227097,-223.9833377753313,0.0,0.9999941218437117,0.0,0.9999076532419339,0.0,0.9998951336563838,0.0,0.9997030698034575,0.0,0.998342027011918,0.0
119,39,37,276,166.08891447227097,-223.9833377753313,0.0,0.9999941218437117,0.0,0.9999076532419339,0.0,0.9998951336563838,0.0,0.9997030698034575,0.0,0.998342027011918,0.0
120,56,52,280,26.37543409443152,23.319946817215907,23.319946817215907,0.9997635688450622,0.008509768138168741,0.9979946008619152,0.008494711070828494,0.997771934821025,0.008492815786343975,0.9944255924667511,0.008464332454451115,0.9709371999487149,0.008264404410966103
121,73,12,369,56.44309592122848,-97.00613955900478,0.0,0.999980386514973,0.0,0.9997018068905441,0.0,0.9996600419575131,0.0,0.9990058897531409,0.0,0.9940142891602644,0.0
122,89,15,298,110.05488879525272,333.5366039923863,333.5366039923863,0.9999454236662062,0.12173421628738434,0.9993549222324152,0.12166232813473339,0.9992761341904134,0.12165273641070636,0.9981255806756255,0.12151266703581402,0.9906417072710002,0.12060157384798202
123,72,81,301,111.70477478737874,177.2708447757756,177.2708447757756,0.9999210313542447,0.06469874876708959,0.9992315570378065,0.06465413711858753,0.999146810653499,0.06464865370054221,0.9979764859139726,0.06457292917438039,0.9910680683320738,0.06412592790178584
124,60,86,303,41.01392636613658,-0.0,-0.0,0.999957208149465,-0.0,0.9995057045954792,-0.0,0.9994458558917808,-0.0,0.9985817890712205,-0.0,0.9930679311232262,-0.0
125,110,51,592,5.286062066793328,269.6243982747438,269.6243982747438,0.9999667155019138,0.09840962974612104,0.9994681120599754,0.09836056073277225,0.9994025464387684,0.09835410822949685,0.9983566307567844,0.09825117662846047,0.9921583845423523,0.09764118921029785
126,131,30,306,4.223822925041255,-0.0,-0.0,0.9999723088294575,-0.0,0.9995882437291044,-0.0,0.9995294534939176,-0.0,0.9985572871613743,-0.0,0.9898547934936833,-0.0
127,143,78,261,35.1934041584598,954.7887189281056,954.7887189281056,77.07531476018893,26.860583979914374,20.192703298846233,7.037114339756266,2.5404078052092873,0.8853267405701187,3.214106504655898,1.1201093107087972,3.9631069289573744,1.3811343725011231
127,143,78,308,35.1934041584598,954.7887189281056,954.7887189281056,77.07531476018893,26.860583979914374,20.192703298846233,7.037114339756266,2.5404078052092873,0.8853267405701187,3.214106504655898,1.1201093107087972,3.9631069289573744,1.3811343725011231
128,108,30,310,84.46353123093132,-0.0,-0.0,0.9999780192573451,-0.0,0.9996888272689085,-0.0,0.9996479350731378,-0.0,0.9990228263250206,-0.0,0.9945608414013863,-0.0
129,107,92,312,46.424181702215456,-0.0,-0.0,0.9998626556271287,-0.0,0.9984462494254657,-0.0,0.9982633412491512,-0.0,0.9956706562384534,-0.0,0.9800343591071238,-0.0
130,75,88,314,7.620188005605848,1841.2536842269767,1841.2536842269767,0.9999521027239411,0.6720254050147036,0.9994713864893531,0.6717023360183326,0.9994087111245901,0.6716602145634403,0.9985142052278384,0.6710590550819862,0.9929487544523433,0.6673187516201471
131,28,36,402,41.23044950905653,426.2438414113912,426.2438414113912,0.9999415714573028,0.15556991186078992,0.9993991701312128,0.1554855256037309,0.9993295017151501,0.1554746866610809,0.9983394313300746,0.15532065249854712,0.9921279677645097,0.15435427919534184
132,99,31,193,125.72404213921956,714.6942789156087,714.6942789156087,0.9999715960142899,0.26085600224357597,0.9996444521026568,0.26077066236663643,0.9996013432623946,0.2607594168474867,0.9989830280392975,0.26059812102881913,0.99511920485765,0.2595901909310464
133,27,53,322,49.974629748173534,-48.31141165893798,0.0,0.9998947890763167,0.0,0.9989786989384943,0.0,0.9988605362873145,0.0,0.9971754438333048,0.0,0.9843245708376317,0.0
134,92,28,323,59.8093415989264,299.8053013126431,299.8053013126431,0.9999644616582539,0.10942504605622652,0.999541132954919,0.10937872164707452,0.9994811513292661,0.109372157921661,0.9985700538847381,0.1092724574986441,0.992109859077777,0.10856552526116074
135,64,34,324,84.95512973681998,292.0928182864444,292.0928182864444,0.9999858788150501,0.10661237316025321,0.999824608865317,0.10659517954539852,0.9998015530061418,0.10659272147082567,0.9994444416974785,0.10655464844909053,0.9965915476840667,0.1062504903528733
136,41,26,328,76.40282082389933,385.9540808821124,385.9540808821124,0.9998688680021205,0.14085476653262477,0.9987786598509986,0.14070118537862294,0.9986452781025326,0.14068239545962344,0.9967948309565139,0.1404217169755996,0.9855679836862318,0.13884015463101657
137,132,20,333,119.17362466970413,-48.18070663649437,0.0,0.9994337941336662,0.0,0.9962294722526835,0.0,0.9958628118784272,0.0,0.9905439445150296,0.0,0.9578605501105946,0.0
138,75,59,255,48.52649162471853,-0.0,-0.0,0.9999244349491393,-0.0,0.9991035731860917,-0.0,0.9989928379295636,-0.0,0.9973425619662054,-0.0,0.9866334682634581,-0.0
139,55,28,452,3.5320593850443758,-0.0,-0.0,0.9999764637868068,-0.0,0.9996919732790924,-0.0,0.9996512764882018,-0.0,0.9990341851806528,-0.0,0.9947114967696001,-0.0
140,45,49,341,46.05964294940588,74.14534826971227,74.14534826971227,0.9998931546273258,0.02706016055655568,0.9987778768477469,0.027029977735880402,0.998629629657199,0.02702596571443619,0.9964872883665388,0.026967987420431553,0.9832851401680128,0.02661069699565941
141,64,30,485,27.85897848470294,135.12459162548214,135.12459162548214,0.9999541046234806,0.04931821236148744,0.9994489854239998,0.049293299642160955,0.9993819255286976,0.049289992216207945,0.9984163442983958,0.049242369290367544,0.9919040896270438,0.048921181790512476
142,49,44,346,7.918043939840812,33.305060034622976,33.305060034622976,0.9999856381211936,0.012156172324656296,0.9997951898198923,0.012153857169036756,0.9997660672680614,0.01215350314519372,0.9992881047879678,0.012147692867474476,0.9952588902810169,0.01209871233814255
143,33,36,351,10.572424409748605,116.34041974649578,116.34041974649578,0.9999603255888144,0.04246256846322852,0.9995758277506273,0.042446241049670014,0.9995275376194365,0.04244419044531171,0.9988560609182651,0.04241567668865025,0.9948527087129418,0.04224567732692472
144,74,13,282,19.020752012385827,-0.3256968413523035,0.0,0.99998759779337,0.0,0.9997989201194092,0.0,0.9997705425395594,0.0,0.9993312204359353,0.0,0.996061900298808,0.0
145,118,99,355,80.02471732108812,251.8171925202097,251.8171925202097,0.9997699201118735,0.0918921278737851,0.9984952931908139,0.09177497273872336,0.99834847037103,0.09176147777247265,0.9963402695374799,0.09157689745646136,0.9840381516302665,0.09044616950685319
146,111,20,358,42.17495967226632,-0.0,-0.0,0.9999320692200472,-0.0,0.9994713139909599,-0.0,0.9994156503876386,-0.0,0.9986541368539188,-0.0,0.9941594209296944,-0.0
147,128,92,360,3.423415248147964,-0.0,-0.0,0.9998177117682384,-0.0,0.998041368911785,-0.0,0.9978052385247858,-0.0,0.9943885958333271,-0.0,0.9744488342194473,-0.0
148,38,26,590,15.894051455100549,926.7225360548832,926.7225360548832,0.999949762932823,0.3382367327848935,0.9994643363914218,0.3380725354487303,0.9994021575800566,0.3380515032341289,0.9985161327878788,0.3377518020471476,0.9928017752046093,0.3358188993048531
149,65,49,366,97.99936769668103,56.36131509606747,56.36131509606747,0.9997881338513528,0.02056752152507646,0.9980106201783282,0.02053095472707875,0.9977907661006664,0.020526431915373372,0.9946921733039549,0.02046268803615937,0.9768356044813264,0.020095344844948796
150,48,48,368,51.382885172844375,-0.0,-0.0,0.999929744732522,-0.0,0.999201954890782,-0.0,0.9991061797564553,-0.0,0.9977065675287589,-0.0,0.9876504133616573,-0.0
151,128,9,371,59.69732616318439,-0.0,-0.0,0.9999585052028385,-0.0,0.9994223799647016,-0.0,0.9993434490403128,-0.0,0.9981345223020063,-0.0,0.9849087033341827,-0.0
152,137,91,132,70.93934392069629,249.0050879402688,249.0050879402688,0.9998336717435256,0.09087174004572052,0.9983675333327191,0.09073848733349138,0.998171237307817,0.09072064660472717,0.9951901094712297,0.09044970126505178,0.9752281434220257,0.0886354209093387
153,77,73,373,35.56505371728326,-17.2596235396851,0.0,0.9999339749190906,0.0,0.9992340395409092,0.0,0.9991373349256064,0.0,0.9976594978765613,0.0,0.9879656569849817,0.0
154,135,42,375,74.85475513361476,20.822556487600227,20.822556487600227,0.9999331059579236,0.007599724707660099,0.9992987676337327,0.007594903588520582,0.9992165062770613,0.00759427838303328,0.9980458870279856,0.0075853814038479165,0.990344932730817,0.0075268523559585705
155,94,99,376,20.4144820427651,1345.7622060876524,1345.7622060876524,0.9999026318683895,0.4911553776836596,0.9990018601524236,0.49071291572960385,0.998885558309604,0.4906557878916376,0.997209729814418,0.4898326155633999,0.9857604209945795,0.48420867837351883
156,134,68,382,142.25460387939157,402.8361952224171,402.8361952224171,0.9999326342155722,0.14702530611383746,0.9991167735082707,0.14690534586238374,0.9990118648878606,0.1468899206012192,0.9974875197145344,0.14666578818663178,0.9879814102407151,0.1452680553719244
157,31,40,85,113.69035932174032,-0.0,-0.0,0.9999700191820555,-0.0,0.9996193104925459,-0.0,0.9995712085545152,-0.0,0.9988666569923065,-0.0,0.9942930376474113,-0.0
158,101,55,112,138.74381463097876,855.4666197780989,855.4666197780989,0.999715024835678,0.31215633405870785,0.99822617781403,0.3116914485496316,0.9980597282720882,0.3116394754597735,0.9958418914827671,0.3109469663101698,0.9825860012198383,0.3068078766632571
159,68,81,111,61.89705023371023,-0.0,-0.0,0.999810872172036,-0.0,0.998087268473587,-0.0,0.9978941845105231,-0.0,0.9954034542050243,-0.0,0.9814118103745468,-0.0
160,122,52,117,12.891893395148246,-814.3193029325458,0.0,0.9999046327107024,0.0,0.998566030093033,0.0,0.9983798868838959,0.0,0.9956018955572197,0.0,0.9786015010737937,0.0
161,138,94,145,48.456191799540015,376.19205080547215,376.19205080547215,0.999800911114322,0.13728276162948588,0.9976876437098915,0.13699258867393369,0.9974117666388218,0.1369547079661191,0.9935260345960883,0.13642115771641578,0.9717616140790274,0.13343268299046518
162,106,47,194,35.05908649326111,1491.413367716,1491.413367716,0.9999386405267571,0.5443324772127399,0.999363365823973,0.5440193172933679,0.9992907461862203,0.5439797856404143,0.9982332751568853,0.5434041344937846,0.9910366416412214,0.5394865327626324
163,23,48,183,114.71431802115364,-0.0,-0.0,0.9998964475745039,-0.0,0.9990825255763378,-0.0,0.9989821576101695,-0.0,0.9975694575569576,-0.0,0.9885405052923902,-0.0
164,77,90,211,128.27920077342029,-390.8604623383818,0.0,0.9999831763945789,0.0,0.9997910810634464,0.0,0.9997651174242494,0.0,0.9993854836626538,0.0,0.996854704986978,0.0
165,70,54,217,30.362665972182945,245.4669669550078,245.4669669550078,0.9998275127674489,0.08957998886857618,0.9983283102706596,0.08944566715682173,0.9981416268846618,0.08942894117616398,0.9955378978155761,0.0891956589169272,0.9797084656086361,0.08777741392688021
166,43,49,206,65.00917698312716,-207.71020664995103,0.0,0.9999133716828884,0.0,0.9990092242017059,0.0,0.9988899161875056,0.0,0.9971843090627622,0.0,0.9856014401823746,0.0
167,55,28,452,3.5320593850443758,839.447856616694,839.447856616694,0.9999764637868068,0.3063912562054363,0.9996919732790924,0.3063040887498073,0.9996512764882018,0.3062916193154396,0.9990341851806528,0.3061025434843971,0.9947114967696001,0.3047780783790569
168,145,87,272,18.92469029487986,262.3616718205245,262.3616718205245,0.9998327783779958,0.09574599673581699,0.997987542713764,0.0955692932592907,0.9977345090796491,0.09554506224983599,0.9939959340009817,0.09518704878496496,0.9708947356895146,0.09297483159629527
169,42,38,127,70.8976485809695,-163.8690858214932,0.0,0.9999425317083093,0.0,0.9992800153769761,0.0,0.9991863227165627,0.0,0.9978238282178142,0.0,0.9894531770911896,0.0
170,56,51,280,109.56498665294556,318.2760721947261,318.2760721947261,0.9997858271919192,0.11614588573182873,0.9979997416684149,0.11593839480779468,0.9977805130299232,0.11591292684885497,0.9946410920543275,0.1155482179082214,0.9731351733189623,0.11304985884765005
171,89,16,298,44.96840318226625,-0.0,-0.0,0.9999660632408367,-0.0,0.9995340568445105,-0.0,0.9994717132381208,-0.0,0.9985208152172516,-0.0,0.9918854728386199,-0.0
172,72,82,101,5.075453657653718,781.5677021351324,781.5677021351324,0.9999661729177575,0.2852625613527709,0.9995218406591025,0.28513580570680164,0.9994582416458113,0.2851176626756449,0.998508406442937,0.28484670108697,0.9922270683917068,0.2830548098913026
173,60,87,303,153.35438809380489,105.64417915504468,105.64417915504468,0.9999661990307225,0.03855882202197761,0.9995720502392592,0.03854362359515584,0.9995184111567904,0.038541555265409956,0.9987289132912454,0.03851111212871815,0.9934902994607172,0.038309110522534856
174,130,30,291,134.17410476848443,245.5349481283654,245.5349481283654,0.9999448695556532,0.08961531526231391,0.9994670000175795,0.08957248847194522,0.9994044308738186,0.08956688100925947,0.9984743618589552,0.08948352798598759,0.9913311034109329,0.08884334733472408
175,143,78,261,35.1934041584598,-244.81822981795403,0.0,77.07531476018893,0.0,20.192703298846233,0.0,2.5404078052092873,0.0,3.214106504655898,0.0,3.9631069289573744,0.0
175,143,78,308,35.1934041584598,-244.81822981795403,0.0,77.07531476018893,0.0,20.192703298846233,0.0,2.5404078052092873,0.0,3.214106504655898,0.0,3.9631069289573744,0.0
176,109,30,310,101.26745304696166,-0.0,-0.0,0.9999731384501428,-0.0,0.9996617443113534,-0.0,0.9996191682253681,-0.0,0.9989730168919498,-0.0,0.9941884394498288,-0.0
177,108,92,312,131.49457227029686,-0.0,-0.0,0.9998132738071851,-0.0,0.9983828277853697,-0.0,0.9982066877329526,-0.0,0.9957468350062771,-0.0,0.9809841516909131,-0.0
178,74,88,314,159.24023662068254,-357.1981167365011,0.0,0.9998946981104466,0.0,0.9991648810603113,0.0,0.9990794785296941,0.0,0.9979267222634115,0.0,0.9913489396234786,0.0
179,29,36,262,47.181215159764704,-105.20573197919758,0.0,0.9999525273838086,0.0,0.99942167529621,0.0,0.9993503719617903,0.0,0.9983215259838041,0.0,0.9917453265416872,0.0
180,27,52,322,48.18196063329141,1463.8185961409945,1463.8185961409945,0.9998971313246133,0.5342388254972662,0.9990488545946251,0.533785596510275,0.9989408852314158,0.533727909150262,0.9974056808582044,0.5329076589909719,0.9860464057453245,0.526838468866618
181,93,28,323,21.90608249506897,161.30982921521166,161.30982921521166,0.9999491437193665,0.05887509334300288,0.9994387547436264,0.058845042616146745,0.9993728958848115,0.058841164972484004,0.998430841294153,0.05878569859971137,0.992153237026855,0.05841608526534431
182,64,35,260,97.03134961422346,-31.88547560062196,0.0,0.9999807135399912,0.0,0.999753796178388,0.0,0.9997229332805816,0.0,0.9992711838304783,0.0,0.9961462367557905,0.0
183,41,26,328,76.40282082389933,7.176422463737547,7.176422463737547,0.9998688680021205,0.002619050712869621,0.9987786598509986,0.0026161950279625814,0.9986452781025326,0.0026158456485843623,0.9967948309565139,0.0026109985980640356,0.9855679836862318,0.0025815910594482335
184,131,20,333,126.87992981588567,-16.59209745013085,0.0,0.9996367880763736,0.0,0.9973173512948799,0.0,0.9970453886426691,0.0,0.9931802933652291,0.0,0.9678201530393382,0.0
185,76,59,255,117.25734692936676,-0.0,-0.0,0.9998970398485797,-0.0,0.998948098594765,-0.0,0.9988225496470649,-0.0,0.9969626290633261,-0.0,0.9850680818728347,-0.0
186,45,48,283,24.25989750717125,-0.0,-0.0,0.9999241293925062,-0.0,0.9991375237602768,-0.0,0.999032880381589,-0.0,0.9974980018875095,-0.0,0.9873855429740167,-0.0
187,64,31,284,21.43053168539191,1.0621037485490008,1.0621037485490008,0.9999559405977122,0.00038765078780582537,0.9994683326245988,0.00038746175786236116,0.9994019542408661,0.00038743602509584354,0.9984349062075024,0.00038706113164628276,0.9918381246200505,0.0003845037713911598
188,50,44,286,60.24639240898343,262.78157422192385,262.78157422192385,0.999973600773913,0.09591274250198308,0.9996497211182986,0.09588167749588039,0.999603652935804,0.09587725885350652,0.9988948914037453,0.09580927779653957,0.9936606177692517,0.09530723100360265
189,73,14,415,34.009591062442695,202.46056115646653,202.46056115646653,0.9998750974252024,0.07388887475854534,0.9983852889771582,0.0737787807376869,0.9981867570367996,0.07376410960354773,0.9954702417143224,0.07356336426949646,0.9817025363703143,0.07254595693682502
190,118,100,355,17.359015161898622,-204.1610494032107,0.0,0.9999339318228607,0.0,0.999166999681905,0.0,0.9990624644620225,0.0,0.9975378899061444,0.0,0.9875846843686431,0.0
191,112,20,358,39.81629324391515,431.5996684426904,431.5996684426904,0.9999219481120319,0.15752158316490855,0.9993666739092728,0.1574341086658495,0.9992978954708823,0.15742327373165957,0.9983417962239075,0.15727265570859225,0.9926889351653508,0.15638213857869387
192,128,91,360,29.788066364852384,-0.0,-0.0,0.9994994868685014,-0.0,0.9962531636956,-0.0,0.9958406922708934,-0.0,0.9898737657830439,-0.0,0.9545286521000254,-0.0
193,37,26,289,99.60320173464136,-926.7225360548832,0.0,0.9999571551119855,0.0,0.9995304575675278,0.0,0.9994756324588194,0.0,0.9986942518503653,0.0,0.993720471472853,0.0
194,65,49,366,97.99936769668103,116.51935157061956,116.51935157061956,0.9997881338513528,0.04252055274849119,0.9980106201783282,0.0424449558681763,0.9977907661006664,0.0424356055702585,0.9946921733039549,0.04230382377169771,0.9768356044813264,0.0415443916972193
195,47,49,577,40.511206149066254,-0.0,-0.0,0.9999490490010583,-0.0,0.999320917100269,-0.0,0.9992291682769836,-0.0,0.9978087037366447,-0.0,0.9865453426085414,-0.0
196,127,9,258,15.859681326053884,320.6646279042723,320.6646279042723,0.9999075873532641,0.117031772969612,0.999096128856058,0.11693679776608276,0.9989938068383202,0.11692482173219608,0.9975358385143576,0.1167541773446097,0.9857824858823003,0.11537853452094869
197,77,72,593,14.712634128003168,-521.7343438213801,0.0,0.99993929823151,0.0,0.9992138228974342,0.0,0.9991127593369916,0.0,0.9975903892392912,0.0,0.9873732885162861,0.0
198,134,42,375,30.19079181768576,148.6335799967784,148.6335799967784,0.9999424944345571,0.05424813694963166,0.9993762777519732,0.05421741898303764,0.9993024168996919,0.05421341193898053,0.9982510322390086,0.054156372999864595,0.991226643982098,0.053775291109386746
