site_no,vpuid,nested_usable_gauges,basin_huc12s,drainage_km2
10105900,1601,5,5,562.3
10106000,1601,5,5,562.3
11383500,1802,5,6,574.3
11383515,1802,5,6,574.3
11383600,1802,5,6,574.3
09346000,1408,5,8,574.8
09246400,1405,5,7,577.2
09246500,1405,5,7,577.2
06289000,1008,5,4,585.5
06288975,1008,5,4,585.5
06289100,1008,5,4,585.5
12093900,1711,5,6,592.6
12094000,1711,5,6,592.6
10102200,1601,5,7,592.9
10102220,1601,5,7,592.9
09386919,1502,5,5,600.9
09386925,1502,5,5,600.9
09130500,1402,5,7,604.2
06710605,1019,5,8,610.7
06710992,1019,5,8,610.7
06710995,1019,5,8,610.7
06711040,1019,5,8,610.7
06724000,1019,5,8,613.9
09195500,1404,5,5,613.9
09196000,1404,5,5,613.9
09306007,1405,5,7,616.2
12186000,1711,5,6,619.5
09279100,1406,5,8,624.1
06633000,1018,5,5,624.7
06633500,1018,5,5,624.7
11411500,1802,5,7,630.5
11412000,1802,5,7,630.5
11412500,1802,5,7,630.5
06118000,1004,5,7,653.4
06087000,1003,5,9,663.5
06088500,1003,5,9,663.5
11035500,1807,5,6,674.1
09302800,1405,5,8,675.4
09303000,1405,5,8,675.4
09371500,1408,5,8,683.5
09371520,1408,5,8,683.5
06631000,1018,5,6,693.4
12442300,1702,5,8,723.9
06010000,1002,5,8,725.0
06010500,1002,5,8,725.0
06010600,1002,5,8,725.0
09306415,1405,5,9,745.0
09306417,1405,5,9,745.0
09306420,1405,5,9,745.0
09306425,1405,5,9,745.0
09306430,1405,5,9,745.0
10129300,1602,5,10,746.3
12435810,1702,5,5,755.9
12435840,1702,5,5,755.9
12435850,1702,5,5,755.9
12513000,1702,5,5,755.9
12206900,1711,5,9,760.7
12207200,1711,5,9,760.7
14012000,1707,5,10,767.0
14014000,1707,5,10,767.0
09096500,1401,5,12,778.0
14362250,1710,5,12,786.8
14363000,1710,5,12,786.8
11123500,1806,5,8,787.3
06096000,1003,5,8,787.9
06096500,1003,5,8,787.9
06097000,1003,5,8,787.9
10237000,1603,5,11,794.0
11172100,1805,5,8,811.4
11172175,1805,5,8,811.4
14190500,1709,5,12,816.0
14190610,1709,5,12,816.0
444650123134500,1709,5,12,816.0
12046100,1711,5,14,830.1
12046260,1711,5,14,830.1
12046500,1711,5,14,830.1
12130500,1711,5,9,845.1
12131500,1711,5,9,845.1
09410000,1501,5,10,870.1
14121001,1707,5,12,878.1
09124500,1402,5,8,878.8
08073898,1204,5,9,880.0
08074000,1204,5,9,880.0
08074600,1204,5,9,880.0
14306500,1710,5,13,890.0
12188380,1711,5,10,891.2
12188400,1711,5,10,891.2
12189000,1711,5,10,891.2
06330000,1011,5,10,917.5
06330110,1011,5,10,917.5
08178505,1210,5,9,923.0
09228000,1404,5,8,929.1
09285700,1406,5,10,963.5
09285900,1406,5,10,963.5
13111500,1704,5,13,965.4
13112000,1704,5,13,965.4
11367500,1802,5,13,991.9
11367700,1802,5,13,991.9
11367720,1802,5,13,991.9
09253000,1405,5,10,997.8
10264636,1809,5,11,1017.2
06202600,1007,5,12,1017.6
06202610,1007,5,12,1017.6
11353700,1802,5,10,1019.1
11354300,1802,5,10,1019.1
11354500,1802,5,10,1019.1
11354511,1802,5,10,1019.1
10321970,1604,5,11,1028.5
10322000,1604,5,11,1028.5
06228800,1008,5,10,1053.4
06229000,1008,5,10,1053.4
09187500,1403,5,14,1079.6
09187550,1403,5,14,1079.6
13117020,1704,5,14,1114.2
13117030,1704,5,14,1114.2
07068600,1101,5,10,1123.1
13076200,1704,5,12,1127.3
06344000,1013,5,12,1130.8
06344300,1013,5,12,1130.8
11480750,1801,5,11,1153.8
11480780,1801,5,11,1153.8
13175100,1705,5,13,1177.7
13175500,1705,5,13,1177.7
13176000,1705,5,13,1177.7
13046995,1704,5,12,1204.7
13047500,1704,5,12,1204.7
13047600,1704,5,12,1204.7
06146500,1005,5,12,1213.7
06151500,1005,5,12,1213.7
06152000,1005,5,12,1213.7
06152500,1005,5,12,1213.7
07147070,1103,5,11,1221.3
07147100,1103,5,11,1221.3
07147190,1103,5,11,1221.3
09349500,1408,5,13,1226.2
11276500,1804,5,14,1249.3
11276600,1804,5,14,1249.3
11013000,1807,5,15,1286.5
09095000,1401,5,15,1319.1
391953108130201,1401,5,15,1319.1
13167500,1705,5,16,1333.6
06659500,1018,5,13,1350.3
06659501,1018,5,13,1350.3
06659502,1018,5,13,1350.3
11472150,1801,5,15,1368.6
13306500,1706,5,20,1379.3
09493500,1506,5,22,1417.8
09484600,1505,5,15,1437.0
09367400,1408,5,17,1504.3
09367500,1408,5,17,1504.3
09354500,1408,5,23,1507.0
12365000,1701,5,22,1546.7
12365500,1701,5,22,1546.7
12365700,1701,5,22,1546.7
06336600,1011,5,19,1564.8
06216900,1007,5,15,1582.0
06217000,1007,5,15,1582.0
06076560,1003,5,21,1604.7
06923950,1029,5,20,1613.5
06924000,1029,5,20,1613.5
06037500,1002,5,12,1648.0
07138062,1103,5,14,1703.6
09447000,1504,5,21,1719.9
06193500,1007,5,22,1733.5
06820410,1024,5,18,1746.3
08101500,1207,5,17,1764.2
07351600,1114,5,22,1772.1
13065500,1704,5,26,1863.1
14308700,1710,5,28,1959.5
14308910,1710,5,28,1959.5
06904000,1028,5,22,1961.9
06904010,1028,5,22,1961.9
06807000,1024,5,20,1969.4
11136710,1806,5,25,1981.8
13096000,1704,5,24,1983.5
13096500,1704,5,24,1983.5
13097500,1704,5,24,1983.5
11393000,1802,5,21,2010.2
06021500,1002,5,25,2066.3
07113000,1102,5,22,2074.1
07113500,1102,5,22,2074.1
10322800,1604,5,21,2081.6
11528700,1801,5,21,2089.0
09167450,1403,5,28,2119.6
13237500,1705,5,29,2123.2
12451700,1702,5,27,2171.4
06044000,1002,5,27,2199.9
06044100,1002,5,27,2199.9
06044200,1002,5,27,2199.9
08061500,1203,5,22,2205.6
06257000,1008,5,21,2219.6
06863990,1026,5,18,2230.2
06841000,1025,5,25,2254.1
11185600,1803,5,23,2254.9
11186000,1803,5,23,2254.9
11186001,1803,5,23,2254.9
13338000,1706,5,26,2276.6
12334510,1701,5,35,2303.4
12413000,1701,5,24,2320.4
06468170,1016,5,20,2361.6
07231000,1109,5,29,2396.6
06453620,1017,5,27,2403.0
09367683,1408,5,21,2431.7
07180400,1107,5,21,2433.0
06695000,1019,5,25,2499.6
13190500,1705,5,42,2609.3
13190505,1705,5,42,2609.3
14041500,1707,5,38,2619.1
08180850,1210,5,28,2747.7
09395650,1502,5,25,2771.1
10183500,1603,5,39,2808.9
08052000,1203,5,33,2847.3
07232000,1109,5,33,2894.0
09512800,1507,5,35,2937.6
07144050,1103,5,27,2974.8
12344000,1701,5,34,3102.9
06792000,1021,5,29,3183.1
06792100,1021,5,29,3183.1
06339500,1013,5,38,3244.5
12360600,1701,5,39,3280.0
08153990,1209,5,30,3314.1
08154000,1209,5,30,3314.1
06921755,1029,5,31,3364.3
06921760,1029,5,31,3364.3
08173500,1210,5,31,3369.5
08415000,1307,5,33,3455.2
08416500,1307,5,33,3455.2
08418010,1307,5,33,3455.2
07353000,1114,5,38,3479.5
14078260,1707,5,45,3541.2
13286700,1705,5,52,3591.5
06445700,1014,5,46,3795.5
09481770,1505,5,41,3948.9
09401250,1502,5,42,4138.4
09401260,1502,5,42,4138.4
09401280,1502,5,42,4138.4
11501000,1801,5,48,4169.9
06351200,1013,5,47,4238.3
06808820,1024,5,44,4278.1
08044135,1203,5,45,4428.2
09430000,1504,5,42,4476.8
09430030,1504,5,42,4476.8
07141300,1103,5,42,4496.2
06456500,1015,5,43,4598.8
08111010,1207,5,45,4878.1
06874000,1026,5,48,5086.7
07243500,1110,5,64,5205.9
13309500,1706,5,74,5507.9
06479010,1017,5,67,5537.0
06782500,1021,5,67,5666.7
07155500,1104,5,70,5786.3
06883570,1027,5,60,5817.4
08368000,1304,5,44,6029.4
08368300,1304,5,44,6029.4
09418700,1501,5,69,6320.8
06872500,1026,5,57,6517.5
09424450,1503,5,83,6710.9
13219000,1705,5,77,6819.5
13177845,1705,5,76,6972.5
06881000,1027,5,75,7121.7
10353650,1604,5,51,7454.3
311323098470500,1209,5,74,8023.5
06441500,1014,5,96,8226.2
07308200,1113,5,83,8789.5
08132500,1209,5,82,9311.9
06788500,1021,5,88,9622.4
07229000,1109,5,103,11117.9
16745500,2001,4,1,43.1
16747500,2001,4,1,43.1
16750900,2001,4,1,43.1
16751000,2001,4,1,43.1
16755000,2001,4,1,43.1
16633000,2002,4,1,46.9
16634000,2002,4,1,46.9
16636000,2002,4,1,46.9
16638000,2002,4,1,46.9
16638500,2002,4,1,46.9
16114000,2007,4,1,48.5
16114800,2007,4,1,48.5
16115000,2007,4,1,48.5
16116000,2007,4,1,48.5
16117000,2007,4,1,48.5
07103977,1102,4,1,48.9
07103980,1102,4,1,48.9
07103985,1102,4,1,48.9
07103987,1102,4,1,48.9
07103990,1102,4,1,48.9
16228900,2006,4,1,48.9
16229000,2006,4,1,48.9
16229300,2006,4,1,48.9
16231700,2006,4,1,48.9
16232000,2006,4,1,48.9
16010000,2007,4,1,50.0
16011000,2007,4,1,50.0
16012000,2007,4,1,50.0
16013000,2007,4,1,50.0
16015000,2007,4,1,50.0
11089000,1807,4,1,51.5
11089500,1807,4,1,51.5
11090000,1807,4,1,51.5
11090200,1807,4,1,51.5
11090400,1807,4,1,51.5
16620000,2002,4,1,55.7
16621000,2002,4,1,55.7
16623000,2002,4,1,55.7
210047156362401,2002,4,1,55.7
210052156362201,2002,4,1,55.7
06731800,1019,4,1,65.2
06732000,1019,4,1,65.2
401707105395000,1019,4,1,65.2
401723105400000,1019,4,1,65.2
401733105392404,1019,4,1,65.2
16032000,2007,4,1,68.4
16036000,2007,4,1,68.4
16037100,2007,4,1,68.4
215806159390201,2007,4,1,68.4
215808159390001,2007,4,1,68.4
16057000,2007,4,1,68.9
16057900,2007,4,1,68.9
16058000,2007,4,1,68.9
16060000,2007,4,1,68.9
16061200,2007,4,1,68.9
16039000,2007,4,1,69.5
16043000,2007,4,1,69.5
16044000,2007,4,1,69.5
16047000,2007,4,1,69.5
16049000,2007,4,1,69.5
08329888,1302,4,1,72.4
08329890,1302,4,1,72.4
08329900,1302,4,1,72.4
08329911,1302,4,1,72.4
08329914,1302,4,1,72.4
12125800,1711,4,1,74.5
12125900,1711,4,1,74.5
12125950,1711,4,1,74.5
12126000,1711,4,1,74.5
12126100,1711,4,1,74.5
06714400,1019,4,1,78.1
06714500,1019,4,1,78.1
06714600,1019,4,1,78.1
06714800,1019,4,1,78.1
393647105425317,1019,4,1,78.1
10172963,1602,4,1,82.8
10172964,1602,4,1,82.8
10172965,1602,4,1,82.8
10172967,1602,4,1,82.8
10172968,1602,4,1,82.8
14070615,1707,4,1,84.0
14070621,1707,4,1,84.0
14070624,1707,4,1,84.0
14070700,1707,4,1,84.0
14070900,1707,4,1,84.0
12102500,1711,4,1,88.2
12102900,1711,4,1,88.2
12102920,1711,4,1,88.2
12103000,1711,4,1,88.2
12103020,1711,4,1,88.2
453004122510301,1709,4,1,97.8
453250122494501,1709,4,1,97.8
453302122491600,1709,4,1,97.8
453312122485800,1709,4,1,97.8
453320122483701,1709,4,1,97.8
14222920,1708,4,1,100.0
14222930,1708,4,1,100.0
14222950,1708,4,1,100.0
14222970,1708,4,1,100.0
14222980,1708,4,1,100.0
10348460,1605,4,1,102.1
10348500,1605,4,1,102.1
10348520,1605,4,1,102.1
10348550,1605,4,1,102.1
10348570,1605,4,1,102.1
09372400,1408,4,1,102.5
09372500,1408,4,1,102.5
09378100,1408,4,1,102.5
09378170,1408,4,1,102.5
09378200,1408,4,1,102.5
11293372,1804,4,1,113.1
11293462,1804,4,1,113.1
11293500,1804,4,1,113.1
11293590,1804,4,1,113.1
11293600,1804,4,1,113.1
14202850,1709,4,1,115.4
14202920,1709,4,1,115.4
14202980,1709,4,1,115.4
14203000,1709,4,1,115.4
452731123092100,1709,4,1,115.4
09012400,1401,4,1,118.7
09012410,1401,4,1,118.7
09012420,1401,4,1,118.7
09012500,1401,4,1,118.7
401530105475401,1401,4,1,118.7
14194300,1709,4,2,120.0
11471000,1801,4,1,120.3
11471099,1801,4,1,120.3
11471100,1801,4,1,120.3
11471105,1801,4,1,120.3
11471106,1801,4,1,120.3
11433060,1802,4,1,126.7
11433065,1802,4,1,126.7
11433080,1802,4,1,126.7
11433085,1802,4,1,126.7
11433100,1802,4,1,126.7
06637750,1018,4,1,127.7
06637800,1018,4,1,127.7
06637850,1018,4,1,127.7
06637900,1018,4,1,127.7
06637910,1018,4,1,127.7
08294195,1302,4,1,128.1
08294210,1302,4,1,128.1
08294300,1302,4,1,128.1
08295000,1302,4,1,128.1
08295200,1302,4,1,128.1
09280500,1602,4,1,129.1
09281000,1602,4,1,129.1
09281500,1602,4,1,129.1
10157000,1602,4,1,129.1
10157500,1602,4,1,129.1
06301480,1009,4,1,137.6
06301485,1009,4,1,137.6
06301490,1009,4,1,137.6
06301495,1009,4,1,137.6
06301500,1009,4,1,137.6
11084950,1807,4,1,139.8
11099500,1807,4,1,139.8
11100000,1807,4,1,139.8
11100500,1807,4,1,139.8
11100760,1807,4,1,139.8
16212601,2006,4,1,142.2
16212700,2006,4,1,142.2
16212800,2006,4,1,142.2
16212900,2006,4,1,142.2
16213000,2006,4,1,142.2
09058500,1401,4,1,143.5
09058600,1401,4,1,143.5
09058610,1401,4,1,143.5
09058700,1401,4,1,143.5
09058800,1401,4,1,143.5
08329700,1302,4,1,152.1
08329720,1302,4,1,152.1
08330200,1302,4,1,152.1
08330540,1302,4,1,152.1
350403106392410,1302,4,1,152.1
09383300,1502,4,3,152.4
09383400,1502,4,3,152.4
07327445,1113,4,2,158.7
073274458,1113,4,2,158.7
11293580,1804,4,1,159.4
11293700,1804,4,1,159.4
11293710,1804,4,1,159.4
11293760,1804,4,1,159.4
11294000,1804,4,1,159.4
10310300,1605,4,1,162.1
10310350,1605,4,1,162.1
10310400,1605,4,1,162.1
10310402,1605,4,1,162.1
10310403,1605,4,1,162.1
11073200,1807,4,2,168.0
11073300,1807,4,2,168.0
11073360,1807,4,2,168.0
13196500,1705,4,3,171.7
13197000,1705,4,3,171.7
13197500,1705,4,3,171.7
06068500,1003,4,3,178.1
06069000,1003,4,3,178.1
13016450,1704,4,2,183.1
06724970,1019,4,4,188.4
06725000,1019,4,4,188.4
12386500,1701,4,2,190.0
12385000,1701,4,2,190.1
12387100,1701,4,2,190.1
11509105,1801,4,1,192.7
11509200,1801,4,1,192.7
11509250,1801,4,1,192.7
420219121474500,1801,4,1,192.7
420448121503100,1801,4,1,192.7
14314600,1710,4,4,199.4
14314700,1710,4,4,199.4
11094000,1807,4,3,212.8
11094500,1807,4,3,212.8
11095000,1807,4,3,212.8
13342200,1706,4,2,216.0
13342245,1706,4,2,216.0
13342250,1706,4,2,216.0
13342340,1706,4,2,216.0
11429300,1802,4,3,217.0
11429800,1802,4,3,217.0
11441000,1802,4,3,217.0
06051000,1002,4,2,219.8
06051200,1002,4,2,219.8
06051300,1002,4,2,219.8
09145000,1402,4,3,232.1
09146000,1402,4,3,232.1
09146020,1402,4,3,232.1
09146500,1402,4,3,254.2
09146550,1402,4,3,254.2
09147000,1402,4,3,254.2
11085560,1807,4,2,259.9
11086000,1807,4,2,259.9
11086500,1807,4,2,259.9
12445939,1702,4,2,263.4
12445940,1702,4,2,263.4
12445941,1702,4,2,263.4
12445942,1702,4,2,263.4
12445944,1702,4,2,263.4
12143000,1711,4,4,266.6
06748500,1019,4,5,269.1
06748600,1019,4,5,269.1
14052500,1707,4,4,269.7
14053000,1707,4,4,269.7
08379200,1306,4,3,272.5
06610780,1023,4,3,280.1
06610785,1023,4,3,280.1
06340520,1013,4,3,283.2
14182400,1709,4,5,292.8
14182500,1709,4,5,292.8
09510170,1506,4,2,293.0
12381000,1701,4,3,299.8
12381400,1701,4,3,299.8
12381500,1701,4,3,299.8
11376410,1802,4,4,310.2
11376420,1802,4,4,310.2
11376430,1802,4,4,310.2
11376440,1802,4,4,310.2
11376460,1802,4,4,310.2
12325500,1701,4,5,315.1
11307550,1804,4,5,322.8
11308000,1804,4,5,322.8
11016000,1807,4,4,338.3
06290000,1008,4,4,341.0
11216400,1803,4,4,343.0
11218000,1803,4,4,343.0
12154500,1711,4,3,355.0
12155300,1711,4,3,355.0
06627600,1018,4,3,360.8
06627800,1018,4,3,360.8
06628000,1018,4,3,360.8
12165800,1711,4,5,369.4
12166150,1711,4,5,369.4
09344300,1408,4,5,370.4
09344400,1408,4,5,370.4
06422650,1012,4,5,373.9
06423010,1012,4,5,373.9
06403300,1012,4,4,376.3
06403500,1012,4,4,376.3
14240500,1708,4,4,378.7
14240525,1708,4,4,378.7
07332348,1114,4,4,389.0
12446500,1702,4,4,390.6
12446995,1702,4,4,390.6
12447000,1702,4,4,390.6
08265000,1302,4,3,399.2
10150000,1602,4,7,403.1
11317000,1804,4,6,403.7
11283500,1804,4,4,407.3
10259000,1810,4,5,407.7
10256400,1810,4,5,419.8
09113500,1402,4,6,427.8
09113980,1402,4,6,427.8
09278700,1406,4,6,429.8
09279000,1406,4,6,429.8
08254500,1302,4,4,433.4
07263570,1111,4,4,439.9
07263580,1111,4,4,439.9
07263594,1111,4,4,439.9
07263605,1111,4,4,439.9
12502500,1703,4,5,442.1
06292500,1008,4,4,450.7
06293000,1008,4,4,450.7
09190000,1404,4,3,451.4
09190500,1404,4,3,451.4
06617100,1018,4,6,453.1
16700000,2001,4,2,460.8
16700600,2001,4,2,460.8
16701200,2001,4,2,460.8
16701300,2001,4,2,460.8
16701600,2001,4,2,460.8
13315765,1706,4,6,465.4
06116000,1004,4,5,466.0
12210220,1711,4,6,480.3
14312900,1710,4,8,483.7
11447330,1802,4,8,492.7
08284500,1302,4,5,498.7
06655000,1018,4,4,502.8
10154200,1602,4,7,504.6
06209500,1007,4,5,510.2
06209510,1007,4,5,510.2
09296000,1406,4,4,513.6
09296500,1406,4,4,513.6
09296800,1406,4,4,513.6
09297000,1406,4,4,513.6
13261500,1705,4,5,515.1
071912213,1107,4,7,518.7
06104500,1003,4,6,521.0
14034608,1707,4,7,524.5
11402000,1802,4,7,524.8
11402500,1802,4,7,524.8
09370600,1408,4,8,526.5
11035000,1807,4,5,531.5
06812000,1024,4,7,535.6
06619450,1018,4,5,539.5
06619500,1018,4,5,539.5
08078910,1204,4,2,539.5
08078930,1204,4,2,539.5
08078935,1204,4,2,539.5
08078940,1204,4,2,539.5
06646500,1018,4,5,551.7
06646600,1018,4,5,551.7
06722000,1019,4,7,553.3
07099100,1102,4,7,554.3
10108000,1601,4,7,555.8
10108400,1601,4,7,555.8
10108500,1601,4,7,555.8
10109000,1601,4,7,555.8
10109001,1601,4,7,555.8
09363200,1408,4,8,572.8
06747500,1019,4,8,580.8
09123450,1402,4,5,592.6
09123500,1402,4,5,592.6
11258980,1804,4,7,609.2
11268000,1804,4,6,623.7
11268001,1804,4,6,623.7
09484500,1505,4,6,626.3
13169450,1705,4,7,631.7
13169500,1705,4,7,631.7
14320700,1710,4,6,636.8
06758300,1019,4,6,645.4
11121900,1806,4,7,653.0
11122010,1806,4,7,653.0
11123000,1806,4,7,653.0
12441500,1702,4,7,659.7
06426400,1012,4,5,660.5
14122000,1707,4,7,664.6
14122500,1707,4,7,664.6
14225000,1708,4,6,675.9
06611300,1018,4,8,677.9
06611500,1018,4,8,677.9
06624000,1018,4,8,678.7
06624500,1018,4,8,678.7
06625000,1018,4,8,678.7
13167000,1705,4,10,686.0
10382600,1712,4,9,693.3
10383500,1712,4,9,693.3
10384000,1712,4,9,693.3
13041000,1704,4,9,697.9
13041010,1704,4,9,697.9
07251500,1111,4,9,701.1
11292615,1804,4,9,702.0
11292680,1804,4,9,702.0
06618480,1018,4,9,708.2
06618500,1018,4,9,708.2
10308000,1605,4,8,715.6
14201000,1709,4,10,724.6
09409880,1501,4,8,725.3
14112500,1707,4,7,725.3
11475800,1801,4,7,727.4
06312000,1009,4,6,735.7
10251250,1809,4,10,742.9
09442662,1504,4,8,744.5
12083500,1711,4,12,750.0
12084000,1711,4,12,750.0
07068510,1101,4,6,752.3
10206000,1603,4,8,754.1
11328000,1804,4,10,757.7
14120000,1707,4,10,757.9
06879100,1027,4,7,764.5
06879150,1027,4,7,764.5
06879500,1027,4,7,764.5
390439096445000,1027,4,7,764.5
09171500,1403,4,12,764.5
06342260,1013,4,6,769.1
11467295,1801,4,8,773.2
11467500,1801,4,8,773.2
11467510,1801,4,8,773.2
12035000,1710,4,7,776.3
10146500,1602,4,9,789.8
06410500,1012,4,10,828.9
08226600,1301,4,9,839.6
13306370,1706,4,14,843.8
07326000,1113,4,9,850.1
11265500,1804,4,11,850.5
11266500,1804,4,11,850.5
06110000,1004,4,9,865.5
06110020,1004,4,9,865.5
07257693,1111,4,8,881.5
13337500,1706,4,11,898.1
09237450,1405,4,11,898.5
09237500,1405,4,11,898.5
11156500,1806,4,9,911.9
09256000,1405,4,9,913.1
09256500,1405,4,9,913.1
13076110,1704,4,10,918.8
12337800,1701,4,15,920.4
11042520,1807,4,11,940.6
11042600,1807,4,11,940.6
11042631,1807,4,11,940.6
355422119223201,1803,4,10,946.1
07075500,1101,4,11,970.0
06092020,1003,4,8,1000.1
06036905,1002,4,7,1000.7
07346980,1114,4,10,1005.1
07347500,1114,4,10,1005.1
07347700,1114,4,10,1005.1
09446500,1504,4,12,1006.8
08405400,1306,4,9,1007.9
08405500,1306,4,9,1007.9
08406000,1306,4,9,1007.9
09306850,1405,4,13,1027.5
14038530,1707,4,13,1037.5
14020700,1707,4,16,1038.0
14020740,1707,4,16,1038.0
07107500,1102,4,14,1081.4
10265500,1809,4,10,1093.2
11473000,1801,4,15,1102.9
11473500,1801,4,15,1102.9
12408000,1702,4,10,1107.4
11375810,1802,4,13,1115.9
08028200,1201,4,10,1145.5
07066000,1101,4,12,1150.8
11391100,1802,4,3,1160.9
09393000,1502,4,19,1191.1
09337500,1407,4,12,1191.5
07250000,1111,4,14,1198.5
07249985,1111,4,14,1198.5
13300000,1706,4,12,1200.2
09504500,1506,4,11,1204.8
07187500,1107,4,12,1212.1
09242500,1405,4,15,1223.3
06197500,1007,4,15,1226.7
11140000,1806,4,15,1230.2
07055814,1101,4,14,1257.9
11472000,1801,4,14,1267.1
08243500,1301,4,14,1287.7
07061500,1101,4,14,1298.0
07061600,1101,4,14,1298.0
13118700,1704,4,14,1300.4
10315600,1604,4,15,1329.9
06076500,1003,4,17,1335.4
08477530,1303,4,12,1336.6
08106300,1207,4,10,1345.9
07174310,1107,4,12,1349.3
09429003,1503,4,9,1407.7
09429160,1503,4,9,1407.7
09429220,1503,4,9,1407.7
09429225,1503,4,9,1407.7
09429230,1503,4,9,1407.7
13298000,1706,4,17,1428.1
13065000,1704,4,21,1456.9
12508500,1703,4,13,1459.4
1250862050,1703,4,13,1459.4
06753990,1019,4,15,1495.7
09166500,1403,4,20,1500.2
06468000,1016,4,13,1522.2
13341500,1706,4,14,1537.3
13341570,1706,4,14,1537.3
13164600,1705,4,17,1550.5
06425500,1012,4,17,1577.3
06175510,1006,4,15,1580.6
06175520,1006,4,15,1580.6
06020600,1002,4,20,1583.7
06021000,1002,4,20,1583.7
12455000,1702,4,23,1594.7
12457000,1702,4,23,1594.7
09367676,1408,4,14,1596.7
09367680,1408,4,14,1596.7
07138020,1103,4,13,1607.2
06481500,1017,4,15,1612.7
06024450,1002,4,21,1634.9
09513910,1507,4,16,1670.9
14307620,1710,4,23,1698.8
06188000,1007,4,15,1729.9
13319000,1706,4,26,1784.7
06911400,1029,4,16,1790.5
07311000,1113,4,21,1794.9
08051130,1203,4,22,1889.1
06921500,1029,4,18,1894.4
11392500,1802,4,20,1969.4
08189710,1210,4,19,2009.9
09487000,1505,4,28,2040.4
09330000,1407,4,21,2048.9
07260500,1111,4,21,2055.7
14111400,1707,4,19,2058.5
06090610,1003,4,26,2067.5
07338905,1114,4,21,2074.3
07338920,1114,4,21,2074.3
07338960,1114,4,21,2074.3
07339000,1114,4,21,2074.3
12451620,1702,4,26,2081.4
12451650,1702,4,26,2081.4
08180640,1210,4,21,2091.1
08060000,1203,4,21,2095.2
08061000,1203,4,21,2095.2
12333500,1701,4,32,2104.0
12334500,1701,4,32,2104.0
06449100,1014,4,24,2129.4
06183450,1006,4,25,2189.1
06183500,1006,4,25,2189.1
07189000,1107,4,27,2220.0
09395630,1502,4,19,2238.6
06453020,1017,4,26,2249.1
07144780,1103,4,17,2264.2
07141175,1103,4,20,2351.5
06469825,1016,4,23,2415.6
06469830,1016,4,23,2415.6
13285000,1705,4,36,2419.8
13285500,1705,4,36,2419.8
07143310,1103,4,20,2425.0
12357500,1701,4,26,2447.8
10254670,1810,4,8,2490.8
10254730,1810,4,8,2490.8
10180000,1603,4,35,2492.9
12395000,1701,4,33,2539.2
13011000,1704,4,24,2540.9
08063020,1203,4,28,2657.5
14063500,1707,4,40,2672.9
10247050,1606,4,24,2747.0
06207000,1007,4,29,2748.0
12414500,1701,4,28,2748.5
13309220,1706,4,38,2751.6
10359100,1808,4,27,2778.8
07263115,1111,4,30,2820.5
13275000,1705,4,40,2845.6
11261000,1804,4,29,2946.7
08435800,1307,4,26,3042.5
07069500,1101,4,27,3052.0
12465000,1702,4,37,3139.5
06355500,1013,4,38,3180.6
12359800,1701,4,38,3182.5
09481740,1505,4,33,3197.1
11497550,1801,4,39,3314.5
06351500,1013,4,40,3512.9
08167600,1210,4,34,3516.7
09415558,1501,4,38,3540.2
